Latitude (decimal degrees):	-22.760
Longitude (decimal degrees):	-41.888
Elevation (m):	7
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231117:0603,0.0,0.0,0.0,24.75,5.66,0.0
20231117:0703,0.0,0.0,0.0,24.71,5.24,0.0
20231117:0803,0.0,0.0,0.0,24.72,4.9,0.0
20231117:0903,320265.0,179.0,14.0,24.75,4.9,0.0
20231117:1003,874445.0,412.0,27.5,24.79,4.69,0.0
20231117:1103,1348077.5,620.0,41.19,25.05,4.83,0.0
20231117:1203,1783787.5,826.0,55.0,25.38,5.1,0.0
20231117:1303,2047705.0,962.0,68.81,25.73,4.97,0.0
20231117:1403,2173490.0,1027.0,82.16,26.01,5.24,0.0
20231117:1503,2177560.0,1026.0,81.88,26.06,5.59,0.0
20231117:1603,2002165.0,933.0,68.5,25.94,6.0,0.0
20231117:1703,1501527.5,692.0,54.68,25.82,6.28,0.0
20231117:1803,1364742.5,625.0,40.88,25.66,6.21,0.0
20231117:1903,444482.5,217.0,27.19,25.64,6.0,0.0
20231117:2003,288227.5,161.0,13.7,25.87,6.0,0.0
20231117:2103,0.0,0.0,0.0,26.05,6.14,0.0
20231117:2203,0.0,0.0,0.0,25.82,6.62,0.0
20231117:2303,0.0,0.0,0.0,25.91,7.17,0.0
20231118:0003,0.0,0.0,0.0,25.89,7.31,0.0
20231118:0103,0.0,0.0,0.0,25.75,7.66,0.0
20231118:0203,0.0,0.0,0.0,25.55,7.72,0.0
20231118:0303,0.0,0.0,0.0,25.35,7.93,0.0
20231118:0403,0.0,0.0,0.0,25.14,8.41,0.0
20231118:0503,0.0,0.0,0.0,25.01,8.83,0.0
20231118:0603,0.0,0.0,0.0,24.91,8.9,0.0
20231118:0703,0.0,0.0,0.0,24.82,8.69,0.0
20231118:0803,0.0,0.0,0.0,24.81,8.41,0.0
20231118:0903,328157.5,183.0,14.03,24.88,8.34,0.0
20231118:1003,841802.5,393.0,27.52,24.79,8.28,0.0
20231118:1103,1384212.5,627.0,41.2,25.1,8.48,0.0
20231118:1203,1699142.5,774.0,55.0,25.6,8.48,0.0
20231118:1303,2098910.0,967.0,68.81,26.33,8.41,0.0
20231118:1403,2024027.5,940.0,82.23,26.98,8.28,0.0
20231118:1503,2078835.0,966.0,82.05,27.26,8.48,0.0
20231118:1603,2035137.5,939.0,68.61,27.16,8.9,0.0
20231118:1703,1742207.5,796.0,54.79,26.89,9.17,0.0
20231118:1803,1286422.5,587.0,40.99,26.6,9.24,0.0
20231118:1903,655490.0,311.0,27.31,26.41,9.31,0.0
20231118:2003,236582.5,130.0,13.84,26.33,9.45,0.0
20231118:2103,0.0,0.0,0.0,26.29,9.38,0.0
20231118:2203,0.0,0.0,0.0,26.32,9.31,0.0
20231118:2303,0.0,0.0,0.0,26.2,9.03,0.0
20231119:0003,0.0,0.0,0.0,26.02,9.1,0.0
20231119:0103,0.0,0.0,0.0,25.79,8.9,0.0
20231119:0203,0.0,0.0,0.0,25.61,8.14,0.0
20231119:0303,0.0,0.0,0.0,25.49,6.76,0.0
20231119:0403,0.0,0.0,0.0,25.4,6.34,0.0
20231119:0503,0.0,0.0,0.0,25.38,5.38,0.0
20231119:0603,0.0,0.0,0.0,25.23,4.97,0.0
20231119:0703,0.0,0.0,0.0,25.46,4.07,0.0
20231119:0803,0.0,0.0,0.0,25.65,1.03,0.0
20231119:0903,83930.0,54.0,14.06,25.73,1.45,0.0
20231119:1003,143137.5,82.0,27.53,25.8,4.76,0.0
20231119:1103,329780.0,166.0,41.2,25.84,6.62,0.0
20231119:1203,195690.0,106.0,54.99,25.7,5.72,0.0
20231119:1303,268895.0,139.0,68.81,25.66,5.03,0.0
20231119:1403,721572.5,342.0,82.29,25.75,4.41,0.0
20231119:1503,328680.0,166.0,82.21,25.75,3.93,0.0
20231119:1603,153725.0,87.0,68.72,25.79,3.24,0.0
20231119:1703,128095.0,75.0,54.9,25.5,2.76,0.0
20231119:1803,145172.5,83.0,41.1,25.39,2.0,0.0
20231119:1903,432905.0,213.0,27.43,25.27,2.41,0.0
20231119:2003,39050.0,31.0,13.97,25.1,2.97,0.0
20231119:2103,0.0,0.0,0.0,25.06,3.45,0.0
20231119:2203,0.0,0.0,0.0,24.8,2.83,0.0
20231119:2303,0.0,0.0,0.0,24.76,2.97,0.0
20231120:0003,0.0,0.0,0.0,24.71,2.76,0.0
20231120:0103,0.0,0.0,0.0,24.69,2.62,0.0
20231120:0203,0.0,0.0,0.0,24.57,2.62,0.0
20231120:0303,0.0,0.0,0.0,24.41,2.55,0.0
20231120:0403,0.0,0.0,0.0,24.18,3.45,0.0
20231120:0503,0.0,0.0,0.0,24.16,4.21,0.0
20231120:0603,0.0,0.0,0.0,24.06,4.14,0.0
20231120:0703,0.0,0.0,0.0,24.0,4.14,0.0
20231120:0803,0.0,0.0,0.0,23.97,3.86,0.0
20231120:0903,153752.5,87.0,14.08,23.96,3.79,0.0
20231120:1003,146685.0,83.0,27.54,23.81,4.07,0.0
20231120:1103,197120.0,106.0,41.2,23.92,3.93,0.0
20231120:1203,284212.5,145.0,54.98,24.06,4.07,0.0
20231120:1303,335885.0,168.0,68.81,24.09,3.86,0.0
20231120:1403,562402.5,269.0,82.34,24.17,3.38,0.0
20231120:1503,432602.5,211.0,82.36,24.16,3.66,0.0
20231120:1603,961922.5,448.0,68.83,24.1,4.41,0.0
20231120:1703,669735.0,315.0,55.0,24.01,5.31,0.0
20231120:1803,116545.0,69.0,41.22,23.95,5.72,0.0
20231120:1903,52745.0,38.0,27.56,23.91,5.79,0.0
20231120:2003,14850.0,17.0,14.1,23.86,6.14,0.0
20231120:2103,0.0,0.0,0.0,23.74,5.93,0.0
20231120:2203,0.0,0.0,0.0,23.46,6.14,0.0
20231120:2303,0.0,0.0,0.0,23.37,5.79,0.0
20231121:0003,0.0,0.0,0.0,23.48,5.72,0.0
20231121:0103,0.0,0.0,0.0,23.54,5.66,0.0
20231121:0203,0.0,0.0,0.0,23.54,5.24,0.0
20231121:0303,0.0,0.0,0.0,23.54,5.1,0.0
20231121:0403,0.0,0.0,0.0,23.6,5.17,0.0
20231121:0503,0.0,0.0,0.0,23.64,5.24,0.0
20231121:0603,0.0,0.0,0.0,23.71,5.45,0.0
20231121:0703,0.0,0.0,0.0,23.73,5.24,0.0
20231121:0803,0.0,0.0,0.0,23.76,5.1,0.0
20231121:0903,66632.5,45.0,14.1,23.81,5.24,0.0
20231121:1003,475227.5,229.0,27.54,23.87,5.45,0.0
20231121:1103,1192180.0,545.0,41.19,23.98,5.59,0.0
20231121:1203,733645.0,343.0,54.97,23.99,5.72,0.0
20231121:1303,1677527.5,772.0,68.79,23.9,6.0,0.0
20231121:1403,2220927.5,1029.0,82.38,23.76,6.28,0.0
20231121:1503,2237207.5,1035.0,82.51,23.79,6.55,0.0
20231121:1603,2101192.5,964.0,68.93,23.83,6.9,0.0
20231121:1703,1779717.5,810.0,55.11,23.94,6.69,0.0
20231121:1803,1251387.5,569.0,41.33,24.01,6.62,0.0
20231121:1903,613800.0,290.0,27.68,24.04,6.83,0.0
20231121:2003,122622.5,72.0,14.24,24.06,7.1,0.0
20231121:2103,0.0,0.0,0.0,24.1,7.59,0.0
20231121:2203,0.0,0.0,0.0,24.34,7.38,0.0
20231121:2303,0.0,0.0,0.0,24.44,7.86,0.0
20231122:0003,0.0,0.0,0.0,24.49,7.79,0.0
20231122:0103,0.0,0.0,0.0,24.48,7.79,0.0
20231122:0203,0.0,0.0,0.0,24.43,7.66,0.0
20231122:0303,0.0,0.0,0.0,24.38,7.79,0.0
20231122:0403,0.0,0.0,0.0,24.32,7.66,0.0
20231122:0503,0.0,0.0,0.0,24.3,7.93,0.0
20231122:0603,0.0,0.0,0.0,24.3,7.79,0.0
20231122:0703,0.0,0.0,0.0,24.28,7.72,0.0
20231122:0803,0.0,0.0,0.0,24.25,7.93,0.0
20231122:0903,345372.5,192.0,14.11,24.28,8.21,0.0
20231122:1003,918830.0,427.0,27.54,24.15,8.14,0.0
20231122:1103,1440587.5,651.0,41.18,24.39,7.93,0.0
20231122:1203,1854847.5,844.0,54.95,24.87,7.79,0.0
20231122:1303,2136997.5,982.0,68.77,25.4,8.14,0.0
20231122:1403,2258685.0,1044.0,82.4,25.81,8.41,0.0
20231122:1503,2260610.0,1045.0,82.66,25.96,8.55,0.0
20231122:1603,2092255.0,957.0,69.04,25.8,9.38,0.0
20231122:1703,1791047.5,809.0,55.22,25.35,10.28,0.0
20231122:1803,1336362.5,603.0,41.44,25.06,10.34,0.0
20231122:1903,789772.5,368.0,27.8,24.88,10.34,0.0
20231122:2003,184937.5,102.0,14.37,24.82,10.41,0.0
20231122:2103,0.0,0.0,0.0,24.81,10.48,0.0
20231122:2203,0.0,0.0,0.0,25.08,10.62,0.0
20231122:2303,0.0,0.0,0.0,25.01,10.76,0.0
20231123:0003,0.0,0.0,0.0,24.97,10.34,0.0
20231123:0103,0.0,0.0,0.0,24.82,10.28,0.0
20231123:0203,0.0,0.0,0.0,24.68,9.72,0.0
20231123:0303,0.0,0.0,0.0,24.48,8.9,0.0
20231123:0403,0.0,0.0,0.0,24.27,8.48,0.0
20231123:0503,0.0,0.0,0.0,24.13,8.55,0.0
20231123:0603,0.0,0.0,0.0,24.09,8.55,0.0
20231123:0703,0.0,0.0,0.0,24.06,8.07,0.0
20231123:0803,0.0,0.0,0.0,24.08,7.93,0.0
20231123:0903,238260.0,129.0,14.12,24.22,8.0,0.0
20231123:1003,575327.5,273.0,27.53,24.37,7.72,0.0
20231123:1103,1201447.5,549.0,41.16,24.87,6.83,0.0
20231123:1203,1634737.5,755.0,54.92,25.5,5.59,0.0
20231123:1303,1785052.5,844.0,68.75,26.04,4.0,0.0
20231123:1403,1992375.0,972.0,82.42,26.34,2.41,0.0
20231123:1503,2057550.0,1010.0,82.8,26.54,2.28,0.0
20231123:1603,1987425.0,958.0,69.15,26.51,2.97,0.0
20231123:1703,1734865.0,819.0,55.32,25.93,3.24,0.0
20231123:1803,1201282.5,560.0,41.56,25.29,3.17,0.0
20231123:1903,572302.5,276.0,27.92,24.87,2.0,0.0
20231123:2003,288750.0,157.0,14.5,24.57,1.79,0.0
20231123:2103,0.0,0.0,0.0,24.52,0.62,0.0
20231123:2203,0.0,0.0,0.0,24.49,1.52,0.0
20231123:2303,0.0,0.0,0.0,24.54,3.1,0.0
20231124:0003,0.0,0.0,0.0,24.67,4.28,0.0
20231124:0103,0.0,0.0,0.0,24.82,5.17,0.0
20231124:0203,0.0,0.0,0.0,24.88,5.52,0.0
20231124:0303,0.0,0.0,0.0,24.81,5.38,0.0
20231124:0403,0.0,0.0,0.0,24.78,5.45,0.0
20231124:0503,0.0,0.0,0.0,24.78,5.93,0.0
20231124:0603,0.0,0.0,0.0,24.72,6.41,0.0
20231124:0703,0.0,0.0,0.0,24.55,6.48,0.0
20231124:0803,0.0,0.0,0.0,24.38,6.55,0.0
20231124:0903,224152.5,122.0,14.12,24.32,6.83,0.0
20231124:1003,389042.5,191.0,27.52,24.31,6.83,0.0
20231124:1103,377822.5,186.0,41.14,24.23,6.48,0.0
20231124:1203,641520.0,302.0,54.89,24.19,6.48,0.0
20231124:1303,1156237.5,532.0,68.72,24.14,6.69,0.0
20231124:1403,1482607.5,680.0,82.42,24.1,7.38,0.0
20231124:1503,1593240.0,730.0,82.94,24.1,7.66,0.0
20231124:1603,986370.0,454.0,69.26,24.08,7.93,0.0
20231124:1703,499895.0,239.0,55.43,24.06,8.07,0.0
20231124:1803,447672.5,216.0,41.67,23.92,7.93,0.0
20231124:1903,52827.5,38.0,28.04,23.75,8.83,0.0
20231124:2003,14877.5,17.0,14.64,23.59,8.55,0.0
20231124:2103,0.0,1.0,1.56,23.54,8.14,0.0
20231124:2203,0.0,0.0,0.0,23.67,8.14,0.0
20231124:2303,0.0,0.0,0.0,23.67,8.07,0.0
20231125:0003,0.0,0.0,0.0,23.63,7.03,0.0
20231125:0103,0.0,0.0,0.0,23.53,6.34,0.0
20231125:0203,0.0,0.0,0.0,23.47,5.86,0.0
20231125:0303,0.0,0.0,0.0,23.38,5.66,0.0
20231125:0403,0.0,0.0,0.0,23.29,5.93,0.0
20231125:0503,0.0,0.0,0.0,23.23,6.21,0.0
20231125:0603,0.0,0.0,0.0,23.24,5.45,0.0
20231125:0703,0.0,0.0,0.0,23.23,4.55,0.0
20231125:0803,0.0,0.0,0.0,23.03,4.07,0.0
20231125:0903,156970.0,88.0,14.12,22.71,4.0,0.0
20231125:1003,367675.0,182.0,27.5,23.25,2.41,0.0
20231125:1103,777562.5,363.0,41.11,23.23,3.45,0.0
20231125:1203,1432090.0,659.0,54.86,23.26,4.48,0.0
20231125:1303,1463082.5,676.0,68.68,23.23,4.69,0.0
20231125:1403,1489867.5,688.0,82.41,23.1,5.1,0.0
20231125:1503,1752932.5,810.0,83.07,23.0,5.38,0.0
20231125:1603,1524380.0,699.0,69.36,22.9,5.79,0.0
20231125:1703,1320687.5,603.0,55.54,22.9,5.79,0.0
20231125:1803,748495.0,347.0,41.78,22.99,6.0,0.0
20231125:1903,54917.5,39.0,28.17,23.08,4.76,0.0
20231125:2003,16527.5,18.0,14.77,23.13,3.72,0.0
20231125:2103,0.0,1.0,1.71,23.09,3.31,0.0
20231125:2203,0.0,0.0,0.0,20.49,2.34,0.0
20231125:2303,0.0,0.0,0.0,20.72,2.14,0.0
20231126:0003,0.0,0.0,0.0,20.92,2.28,0.0
20231126:0103,0.0,0.0,0.0,21.07,2.62,0.0
20231126:0203,0.0,0.0,0.0,21.07,2.14,0.0
20231126:0303,0.0,0.0,0.0,21.06,1.24,0.0
20231126:0403,0.0,0.0,0.0,21.11,1.03,0.0
20231126:0503,0.0,0.0,0.0,21.16,1.17,0.0
20231126:0603,0.0,0.0,0.0,21.22,0.9,0.0
20231126:0703,0.0,0.0,0.0,21.33,0.83,0.0
20231126:0803,0.0,0.0,0.0,21.49,1.31,0.0
20231126:0903,87807.5,55.0,14.11,21.65,1.17,0.0
20231126:1003,278822.5,142.0,27.48,21.39,0.48,0.0
20231126:1103,515542.5,247.0,41.08,21.67,1.24,0.0
20231126:1203,882915.0,412.0,54.82,22.03,2.14,0.0
20231126:1303,1822892.5,853.0,68.64,22.29,3.24,0.0
20231126:1403,1473037.5,681.0,82.39,22.49,4.41,0.0
20231126:1503,1423042.5,655.0,83.2,22.68,5.24,0.0
20231126:1603,1242257.5,570.0,69.47,22.83,5.66,0.0
20231126:1703,993327.5,456.0,55.65,22.92,6.07,0.0
20231126:1803,421217.5,204.0,41.9,22.96,6.21,0.0
20231126:1903,77110.0,50.0,28.29,23.09,6.21,0.0
20231126:2003,16527.5,18.0,14.9,23.16,6.21,0.0
20231126:2103,0.0,1.0,1.85,23.29,6.28,0.0
20231126:2203,0.0,0.0,0.0,23.46,6.07,0.0
20231126:2303,0.0,0.0,0.0,23.54,5.72,0.0
20231127:0003,0.0,0.0,0.0,23.59,5.66,0.0
20231127:0103,0.0,0.0,0.0,23.59,5.31,0.0
20231127:0203,0.0,0.0,0.0,23.52,5.31,0.0
20231127:0303,0.0,0.0,0.0,23.44,5.1,0.0
20231127:0403,0.0,0.0,0.0,23.38,4.97,0.0
20231127:0503,0.0,0.0,0.0,23.35,5.1,0.0
20231127:0603,0.0,0.0,0.0,23.32,4.97,0.0
20231127:0703,0.0,0.0,0.0,23.34,4.41,0.0
20231127:0803,0.0,0.0,0.0,23.35,4.41,0.0
20231127:0903,207185.0,113.0,14.1,23.41,4.28,0.0
20231127:1003,809930.0,381.0,27.46,23.36,3.59,0.0
20231127:1103,543510.0,259.0,41.04,23.52,4.21,0.0
20231127:1203,1478977.5,680.0,54.78,23.69,4.9,0.0
20231127:1303,1779882.5,823.0,68.59,23.76,5.31,0.0
20231127:1403,2208607.5,1027.0,82.37,23.74,5.86,0.0
20231127:1503,2051445.0,947.0,83.33,23.8,6.62,0.0
20231127:1603,2123770.0,972.0,69.57,23.83,7.45,0.0
20231127:1703,1798747.5,815.0,55.75,23.89,7.72,0.0
20231127:1803,1399420.0,631.0,42.01,23.91,8.14,0.0
20231127:1903,326645.0,163.0,28.41,23.9,8.28,0.0
20231127:2003,16472.5,18.0,15.04,23.94,7.93,0.0
20231127:2103,0.0,1.0,2.0,23.9,7.72,0.0
20231127:2203,0.0,0.0,0.0,23.85,7.79,0.0
20231127:2303,0.0,0.0,0.0,23.86,7.86,0.0
20231128:0003,0.0,0.0,0.0,23.86,7.38,0.0
20231128:0103,0.0,0.0,0.0,23.84,6.9,0.0
20231128:0203,0.0,0.0,0.0,23.75,6.62,0.0
20231128:0303,0.0,0.0,0.0,23.69,6.07,0.0
20231128:0403,0.0,0.0,0.0,23.62,5.45,0.0
20231128:0503,0.0,0.0,0.0,23.56,5.38,0.0
20231128:0603,0.0,0.0,0.0,23.54,5.79,0.0
20231128:0703,0.0,0.0,0.0,23.54,6.41,0.0
20231128:0803,0.0,0.0,0.0,23.54,6.83,0.0
20231128:0903,233172.5,126.0,14.09,23.59,6.9,0.0
20231128:1003,855717.5,399.0,27.43,23.63,6.41,0.0
20231128:1103,1165780.0,531.0,41.01,23.81,6.55,0.0
20231128:1203,1789122.5,813.0,54.73,24.0,7.03,0.0
20231128:1303,1897885.0,868.0,68.54,24.0,7.38,0.0
20231128:1403,2176817.5,998.0,82.33,23.96,8.0,0.0
20231128:1503,2236327.5,1023.0,83.45,23.93,8.48,0.0
20231128:1603,1991495.0,905.0,69.68,23.93,8.76,0.0
20231128:1703,1779470.0,802.0,55.86,23.89,8.97,0.0
20231128:1803,1178237.5,533.0,42.13,23.9,9.03,0.0
20231128:1903,445857.5,215.0,28.54,23.89,9.1,0.0
20231128:2003,112475.0,67.0,15.17,23.91,9.17,0.0
20231128:2103,0.0,1.0,2.14,23.92,9.03,0.0
20231128:2203,0.0,0.0,0.0,23.96,8.83,0.0
20231128:2303,0.0,0.0,0.0,23.98,9.03,0.0
20231129:0003,0.0,0.0,0.0,23.96,8.55,0.0
20231129:0103,0.0,0.0,0.0,23.93,8.0,0.0
20231129:0203,0.0,0.0,0.0,23.89,7.52,0.0
20231129:0303,0.0,0.0,0.0,23.87,7.03,0.0
20231129:0403,0.0,0.0,0.0,23.87,6.83,0.0
20231129:0503,0.0,0.0,0.0,23.88,6.97,0.0
20231129:0603,0.0,0.0,0.0,23.91,6.9,0.0
20231129:0703,0.0,0.0,0.0,23.94,6.62,0.0
20231129:0803,0.0,0.0,0.0,23.94,6.48,0.0
20231129:0903,91190.0,57.0,14.07,23.99,6.0,0.0
20231129:1003,201630.0,108.0,27.4,24.15,5.38,0.0
20231129:1103,486915.0,234.0,40.96,24.22,6.07,0.0
20231129:1203,1418752.5,649.0,54.68,24.38,6.55,0.0
20231129:1303,1104482.5,510.0,68.48,24.67,6.69,0.0
20231129:1403,435407.5,212.0,82.29,25.05,6.83,0.0
20231129:1503,428065.0,209.0,83.57,25.29,6.76,0.0
20231129:1603,840180.0,393.0,69.78,25.55,6.48,0.0
20231129:1703,907555.0,423.0,55.97,25.64,6.28,0.0
20231129:1803,233557.5,123.0,42.24,25.59,6.07,0.0
20231129:1903,54257.5,39.0,28.66,25.42,5.72,0.0
20231129:2003,48537.5,36.0,15.31,25.15,5.72,0.0
20231129:2103,0.0,1.0,2.29,24.92,6.28,0.0
20231129:2203,0.0,0.0,0.0,25.09,7.72,0.0
20231129:2303,0.0,0.0,0.0,25.2,8.21,0.0
20231130:0003,0.0,0.0,0.0,25.2,8.48,0.0
20231130:0103,0.0,0.0,0.0,25.07,8.69,0.0
20231130:0203,0.0,0.0,0.0,24.92,8.48,0.0
20231130:0303,0.0,0.0,0.0,24.8,8.34,0.0
20231130:0403,0.0,0.0,0.0,24.71,8.14,0.0
20231130:0503,0.0,0.0,0.0,24.63,7.79,0.0
20231130:0603,0.0,0.0,0.0,24.55,7.38,0.0
20231130:0703,0.0,0.0,0.0,24.43,7.17,0.0
20231130:0803,0.0,0.0,0.0,24.35,6.9,0.0
20231130:0903,131010.0,76.0,14.04,24.35,6.69,0.0
20231130:1003,401720.0,197.0,27.36,24.74,6.69,0.0
20231130:1103,853077.5,396.0,40.92,25.07,6.48,0.0
20231130:1203,944680.0,439.0,54.62,25.52,6.55,0.0
20231130:1303,2043167.5,954.0,68.42,26.06,5.93,0.0
20231130:1403,1968120.0,934.0,82.24,26.43,4.62,0.0
20231130:1503,2180282.5,1053.0,83.69,26.56,3.66,0.0
20231130:1603,2050345.0,996.0,69.89,26.39,2.62,0.0
20231130:1703,1731867.5,828.0,56.08,26.17,2.34,0.0
20231130:1803,1088120.0,512.0,42.36,25.74,2.41,0.0
20231130:1903,551870.0,267.0,28.79,25.61,2.34,0.0
20231130:2003,98642.5,61.0,15.44,25.41,2.83,0.0
20231130:2103,0.0,1.0,2.43,25.35,5.03,0.0
20231130:2203,0.0,0.0,0.0,24.92,4.9,0.0
20231130:2303,0.0,0.0,0.0,24.68,3.38,0.0
20231201:0003,0.0,0.0,0.0,24.65,4.34,0.0
20231201:0103,0.0,0.0,0.0,24.6,5.03,0.0
20231201:0203,0.0,0.0,0.0,24.57,5.24,0.0
20231201:0303,0.0,0.0,0.0,24.44,4.83,0.0
20231201:0403,0.0,0.0,0.0,24.16,4.76,0.0
20231201:0503,0.0,0.0,0.0,23.94,4.83,0.0
20231201:0603,0.0,0.0,0.0,23.7,4.97,0.0
20231201:0703,0.0,0.0,0.0,23.82,5.24,0.0
20231201:0803,0.0,0.0,0.0,23.93,5.52,0.0
20231201:0903,329422.5,183.0,14.02,23.95,5.66,0.0
20231201:1003,797692.5,378.0,27.32,24.81,3.66,0.0
20231201:1103,1218195.0,570.0,40.86,24.97,2.48,0.0
20231201:1203,1154505.0,551.0,54.56,25.2,1.17,0.0
20231201:1303,1884547.5,947.0,68.36,25.55,0.41,0.0
20231201:1403,2088845.0,1037.0,82.18,25.78,1.59,0.0
20231201:1503,2167247.5,1053.0,83.8,25.67,2.9,0.0
20231201:1603,2078257.5,985.0,69.99,25.47,4.14,0.0
20231201:1703,1770422.5,829.0,56.19,25.43,3.93,0.0
20231201:1803,1273332.5,593.0,42.48,25.62,3.52,0.0
20231201:1903,564107.5,273.0,28.91,25.61,1.93,0.0
20231201:2003,61957.5,43.0,15.57,25.46,1.52,0.0
20231201:2103,0.0,1.0,2.57,25.44,0.14,0.0
20231201:2203,0.0,0.0,0.0,25.01,0.41,0.0
20231201:2303,0.0,0.0,0.0,25.15,0.62,0.0
20231202:0003,0.0,0.0,0.0,24.77,1.45,0.0
20231202:0103,0.0,0.0,0.0,24.69,2.0,0.0
20231202:0203,0.0,0.0,0.0,24.52,2.0,0.0
20231202:0303,0.0,0.0,0.0,24.49,1.59,0.0
20231202:0403,0.0,0.0,0.0,24.44,2.21,0.0
20231202:0503,0.0,0.0,0.0,24.37,3.24,0.0
20231202:0603,0.0,0.0,0.0,24.3,3.93,0.0
20231202:0703,0.0,0.0,0.0,24.28,4.48,0.0
20231202:0803,0.0,0.0,0.0,24.26,5.03,0.0
20231202:0903,314820.0,174.0,13.98,24.29,5.17,0.0
20231202:1003,825027.5,388.0,27.28,24.49,5.24,0.0
20231202:1103,1413307.5,647.0,40.81,24.72,5.38,0.0
20231202:1203,1806420.0,834.0,54.5,24.98,5.31,0.0
20231202:1303,2094730.0,984.0,68.29,25.27,4.9,0.0
20231202:1403,2209130.0,1049.0,82.11,25.58,4.69,0.0
20231202:1503,2230937.5,1059.0,83.91,25.75,4.9,0.0
20231202:1603,2127015.0,997.0,70.1,25.77,5.59,0.0
20231202:1703,1835955.0,845.0,56.3,25.75,6.55,0.0
20231202:1803,1262277.5,578.0,42.59,25.43,6.76,0.0
20231202:1903,590947.5,281.0,29.03,25.13,6.41,0.0
20231202:2003,109587.5,66.0,15.7,25.09,7.17,0.0
20231202:2103,0.0,2.0,2.72,25.07,7.31,0.0
20231202:2203,0.0,0.0,0.0,25.25,7.17,0.0
20231202:2303,0.0,0.0,0.0,25.25,6.62,0.0
20231203:0003,0.0,0.0,0.0,25.14,6.62,0.0
20231203:0103,0.0,0.0,0.0,25.0,6.69,0.0
20231203:0203,0.0,0.0,0.0,24.88,6.97,0.0
20231203:0303,0.0,0.0,0.0,24.75,7.38,0.0
20231203:0403,0.0,0.0,0.0,24.63,7.79,0.0
20231203:0503,0.0,0.0,0.0,24.55,7.72,0.0
20231203:0603,0.0,0.0,0.0,24.54,7.59,0.0
20231203:0703,0.0,0.0,0.0,24.54,7.31,0.0
20231203:0803,0.0,0.0,0.0,24.55,7.03,0.0
20231203:0903,247005.0,134.0,13.95,24.61,6.9,0.0
20231203:1003,642867.5,304.0,27.23,24.66,6.9,0.0
20231203:1103,928262.5,429.0,40.75,24.9,6.41,0.0
20231203:1203,1715532.5,789.0,54.44,25.28,6.14,0.0
20231203:1303,2055982.5,956.0,68.22,25.72,6.34,0.0
20231203:1403,2232202.5,1042.0,82.04,26.07,7.03,0.0
20231203:1503,2224475.0,1035.0,84.02,26.18,7.66,0.0
20231203:1603,2080677.5,959.0,70.2,26.06,8.28,0.0
20231203:1703,1806805.0,822.0,56.41,25.68,9.03,0.0
20231203:1803,1401152.5,635.0,42.71,25.44,9.03,0.0
20231203:1903,827970.0,386.0,29.16,25.55,8.62,0.0
20231203:2003,200475.0,109.0,15.83,25.85,8.41,0.0
20231203:2103,0.0,2.0,2.86,25.78,8.83,0.0
20231203:2203,0.0,0.0,0.0,25.47,9.31,0.0
20231203:2303,0.0,0.0,0.0,25.29,9.31,0.0
20231204:0003,0.0,0.0,0.0,25.21,9.03,0.0
20231204:0103,0.0,0.0,0.0,25.1,8.83,0.0
20231204:0203,0.0,0.0,0.0,25.01,8.69,0.0
20231204:0303,0.0,0.0,0.0,24.92,8.76,0.0
20231204:0403,0.0,0.0,0.0,24.87,8.69,0.0
20231204:0503,0.0,0.0,0.0,24.82,8.21,0.0
20231204:0603,0.0,0.0,0.0,24.81,8.0,0.0
20231204:0703,0.0,0.0,0.0,24.79,8.14,0.0
20231204:0803,0.0,0.0,0.0,24.78,8.55,0.0
20231204:0903,326782.5,183.0,13.91,24.82,8.62,0.0
20231204:1003,878680.0,411.0,27.18,24.84,7.79,0.0
20231204:1103,1370627.5,623.0,40.69,25.08,7.45,0.0
20231204:1203,1782825.0,818.0,54.37,25.45,6.55,0.0
20231204:1303,2064590.0,966.0,68.14,25.92,5.59,0.0
20231204:1403,2054580.0,976.0,81.97,26.31,4.62,0.0
20231204:1503,2176322.5,1047.0,84.13,26.58,3.93,0.0
20231204:1603,2056670.0,981.0,70.31,26.54,4.0,0.0
20231204:1703,1793330.0,841.0,56.52,26.34,4.28,0.0
20231204:1803,1166687.5,541.0,42.82,26.07,4.9,0.0
20231204:1903,469342.5,228.0,29.28,25.72,5.66,0.0
20231204:2003,260012.5,138.0,15.96,25.39,5.1,0.0
20231204:2103,11660.0,15.0,2.99,24.95,3.52,0.0
20231204:2203,0.0,0.0,0.0,24.98,0.41,0.0
20231204:2303,0.0,0.0,0.0,24.75,1.45,0.0
20231205:0003,0.0,0.0,0.0,24.55,1.52,0.0
20231205:0103,0.0,0.0,0.0,24.33,1.38,0.0
20231205:0203,0.0,0.0,0.0,24.21,1.03,0.0
20231205:0303,0.0,0.0,0.0,24.1,1.66,0.0
20231205:0403,0.0,0.0,0.0,24.02,1.86,0.0
20231205:0503,0.0,0.0,0.0,24.03,2.07,0.0
20231205:0603,0.0,0.0,0.0,24.06,2.28,0.0
20231205:0703,0.0,0.0,0.0,24.07,2.55,0.0
20231205:0803,0.0,0.0,0.0,23.99,2.76,0.0
