Latitude (decimal degrees):	-21.673
Longitude (decimal degrees):	-42.080
Elevation (m):	65
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231012:0803,0.0,0.0,0.0,21.63,0.14,0.0
20231012:0903,140387.5,87.0,9.51,21.73,0.07,0.0
20231012:1003,622215.0,305.0,23.44,23.98,0.48,0.0
20231012:1103,1237390.0,593.0,37.34,26.38,0.97,0.0
20231012:1203,1662622.5,812.0,50.99,28.24,1.45,0.0
20231012:1303,1900497.5,949.0,63.87,29.97,1.72,0.0
20231012:1403,2021140.0,1028.0,73.87,31.56,1.79,0.0
20231012:1503,1990340.0,1018.0,73.98,32.86,1.79,0.0
20231012:1603,1845580.0,937.0,64.08,33.9,1.86,0.0
20231012:1703,1566455.0,783.0,51.22,34.48,1.86,0.0
20231012:1803,1186570.0,588.0,37.58,34.72,1.66,0.0
20231012:1903,661925.0,340.0,23.69,34.66,1.31,0.0
20231012:2003,134915.0,87.0,9.76,33.78,0.34,0.0
20231012:2103,0.0,0.0,0.0,31.89,0.97,0.0
20231012:2203,0.0,0.0,0.0,30.05,1.52,0.0
20231012:2303,0.0,0.0,0.0,28.66,1.66,0.0
20231013:0003,0.0,0.0,0.0,27.76,1.59,0.0
20231013:0103,0.0,0.0,0.0,26.81,1.24,0.0
20231013:0203,0.0,0.0,0.0,26.28,0.9,0.0
20231013:0303,0.0,0.0,0.0,26.56,0.69,0.0
20231013:0403,0.0,0.0,0.0,25.65,0.9,0.0
20231013:0503,0.0,0.0,0.0,24.53,1.24,0.0
20231013:0603,0.0,0.0,0.0,24.38,1.03,0.0
20231013:0703,0.0,0.0,0.0,24.93,0.34,0.0
20231013:0803,0.0,0.0,0.0,24.9,0.07,0.0
20231013:0903,89870.0,58.0,9.7,24.88,0.34,0.0
20231013:1003,144540.0,83.0,23.63,25.71,0.41,0.0
20231013:1103,567077.5,277.0,37.53,27.11,1.03,0.0
20231013:1203,1055670.0,510.0,51.2,28.28,1.24,0.0
20231013:1303,1344640.0,658.0,64.14,28.9,1.24,0.0
20231013:1403,1315545.0,651.0,74.23,29.52,0.83,0.0
20231013:1503,1858230.0,966.0,74.29,30.6,0.28,0.0
20231013:1603,1740145.0,888.0,64.26,30.95,0.55,0.0
20231013:1703,1335482.5,654.0,51.33,30.57,1.38,0.0
20231013:1803,1144330.0,549.0,37.66,29.28,2.0,0.0
20231013:1903,574805.0,284.0,23.76,28.01,2.55,0.0
20231013:2003,68915.0,47.0,9.84,26.68,2.62,0.0
20231013:2103,0.0,0.0,0.0,25.44,2.83,0.0
20231013:2203,0.0,0.0,0.0,24.54,2.83,0.0
20231013:2303,0.0,0.0,0.0,23.84,2.83,0.0
20231014:0003,0.0,0.0,0.0,23.42,2.62,0.0
20231014:0103,0.0,0.0,0.0,22.69,2.21,0.0
20231014:0203,0.0,0.0,0.0,22.4,1.86,0.0
20231014:0303,0.0,0.0,0.0,22.13,1.72,0.0
20231014:0403,0.0,0.0,0.0,21.86,1.66,0.0
20231014:0503,0.0,0.0,0.0,21.61,1.59,0.0
20231014:0603,0.0,0.0,0.0,21.43,1.45,0.0
20231014:0703,0.0,0.0,0.0,21.08,1.31,0.0
20231014:0803,0.0,0.0,0.0,21.02,1.17,0.0
20231014:0903,7507.5,12.0,9.88,20.95,1.1,0.0
20231014:1003,143852.5,81.0,23.81,21.13,1.45,0.0
20231014:1103,141487.5,80.0,37.71,21.41,1.59,0.0
20231014:1203,259215.0,133.0,51.41,21.71,1.79,0.0
20231014:1303,1476365.0,693.0,64.39,22.37,2.14,0.0
20231014:1403,1267310.0,594.0,74.59,22.77,2.34,0.0
20231014:1503,554620.0,265.0,74.6,23.1,2.48,0.0
20231014:1603,273047.5,140.0,64.42,23.52,2.69,0.0
20231014:1703,268400.0,138.0,51.44,23.67,2.76,0.0
20231014:1803,168877.5,93.0,37.75,23.07,2.55,0.0
20231014:1903,41497.5,32.0,23.84,22.45,2.28,0.0
20231014:2003,80272.5,52.0,9.92,22.02,2.48,0.0
20231014:2103,0.0,0.0,0.0,21.36,2.41,0.0
20231014:2203,0.0,0.0,0.0,20.87,2.34,0.0
20231014:2303,0.0,0.0,0.0,20.62,2.14,0.0
20231015:0003,0.0,0.0,0.0,20.43,1.86,0.0
20231015:0103,0.0,0.0,0.0,20.57,1.59,0.0
20231015:0203,0.0,0.0,0.0,20.54,1.38,0.0
20231015:0303,0.0,0.0,0.0,20.46,1.24,0.0
20231015:0403,0.0,0.0,0.0,20.37,1.17,0.0
20231015:0503,0.0,0.0,0.0,20.38,1.1,0.0
20231015:0603,0.0,0.0,0.0,20.36,1.03,0.0
20231015:0703,0.0,0.0,0.0,20.41,1.45,0.0
20231015:0803,0.0,0.0,0.0,20.44,1.31,0.0
20231015:0903,65615.0,44.0,10.06,20.56,1.24,0.0
20231015:1003,442832.5,215.0,23.98,21.21,1.59,0.0
20231015:1103,940115.0,437.0,37.9,22.13,1.93,0.0
20231015:1203,1225895.0,574.0,51.61,23.56,2.14,0.0
20231015:1303,1662100.0,792.0,64.65,24.66,2.28,0.0
20231015:1403,2008270.0,977.0,74.94,25.35,2.21,0.0
20231015:1503,1879597.5,920.0,74.91,26.09,1.79,0.0
20231015:1603,757845.0,364.0,64.59,26.11,1.45,0.0
20231015:1703,956147.5,455.0,51.55,25.83,1.66,0.0
20231015:1803,489527.5,239.0,37.83,25.66,1.93,0.0
20231015:1903,84177.5,54.0,23.92,25.27,2.0,0.0
20231015:2003,5940.0,11.0,10.0,24.9,2.14,0.0
20231015:2103,0.0,0.0,0.0,24.24,1.93,0.0
20231015:2203,0.0,0.0,0.0,23.7,1.93,0.0
20231015:2303,0.0,0.0,0.0,23.35,2.0,0.0
20231016:0003,0.0,0.0,0.0,23.03,1.93,0.0
20231016:0103,0.0,0.0,0.0,22.75,1.86,0.0
20231016:0203,0.0,0.0,0.0,22.52,1.66,0.0
20231016:0303,0.0,0.0,0.0,22.2,1.52,0.0
20231016:0403,0.0,0.0,0.0,22.02,1.38,0.0
20231016:0503,0.0,0.0,0.0,21.71,1.24,0.0
20231016:0603,0.0,0.0,0.0,21.39,1.1,0.0
20231016:0703,0.0,0.0,0.0,21.54,1.79,0.0
20231016:0803,0.0,0.0,0.0,21.6,1.24,0.0
20231016:0903,105737.5,65.0,10.24,21.99,1.72,0.0
20231016:1003,411070.0,202.0,24.16,23.11,2.14,0.0
20231016:1103,610390.0,292.0,38.07,24.56,2.0,0.0
20231016:1203,517687.5,252.0,51.81,25.7,1.86,0.0
20231016:1303,1086057.5,521.0,64.89,26.42,1.45,0.0
20231016:1403,1820445.0,902.0,75.29,27.32,1.38,0.0
20231016:1503,1973125.0,992.0,75.21,28.52,1.38,0.0
20231016:1603,1838787.5,917.0,64.75,29.14,1.38,0.0
20231016:1703,1449470.0,709.0,51.66,29.68,1.38,0.0
20231016:1803,1026135.0,496.0,37.92,30.05,1.72,0.0
20231016:1903,665747.5,331.0,24.0,29.36,1.93,0.0
20231016:2003,163460.0,103.0,10.08,28.85,2.28,0.0
20231016:2103,0.0,0.0,0.0,27.39,2.48,0.0
20231016:2203,0.0,0.0,0.0,25.94,2.69,0.0
20231016:2303,0.0,0.0,0.0,24.8,2.62,0.0
20231017:0003,0.0,0.0,0.0,24.05,2.34,0.0
20231017:0103,0.0,0.0,0.0,23.47,2.07,0.0
20231017:0203,0.0,0.0,0.0,23.01,1.79,0.0
20231017:0303,0.0,0.0,0.0,22.66,1.38,0.0
20231017:0403,0.0,0.0,0.0,22.52,1.24,0.0
20231017:0503,0.0,0.0,0.0,22.76,1.45,0.0
20231017:0603,0.0,0.0,0.0,22.77,0.97,0.0
20231017:0703,0.0,0.0,0.0,23.03,0.28,0.0
20231017:0803,0.0,0.0,0.0,22.64,0.62,0.0
20231017:0903,8827.5,13.0,10.41,22.89,1.03,0.0
20231017:1003,133182.5,77.0,24.32,24.0,1.52,0.0
20231017:1103,223575.0,119.0,38.25,25.28,1.52,0.0
20231017:1203,797802.5,382.0,52.0,26.45,1.72,0.0
20231017:1303,942370.0,452.0,65.13,27.89,2.34,0.0
20231017:1403,1917025.0,942.0,75.64,28.85,2.55,0.0
20231017:1503,2050702.5,1022.0,75.51,29.92,2.41,0.0
20231017:1603,1780460.0,889.0,64.91,30.83,1.66,0.0
20231017:1703,1575915.0,786.0,51.76,31.72,1.1,0.0
20231017:1803,1149995.0,568.0,38.0,32.31,0.83,0.0
20231017:1903,439037.5,226.0,24.08,33.33,1.17,0.0
20231017:2003,5582.5,11.0,10.17,32.9,0.62,0.0
20231017:2103,0.0,0.0,0.0,30.75,1.52,0.0
20231017:2203,0.0,0.0,0.0,28.94,1.52,0.0
20231017:2303,0.0,0.0,0.0,27.55,1.1,0.0
20231018:0003,0.0,0.0,0.0,26.21,0.97,0.0
20231018:0103,0.0,0.0,0.0,25.43,0.9,0.0
20231018:0203,0.0,0.0,0.0,24.76,1.1,0.0
20231018:0303,0.0,0.0,0.0,24.64,1.45,0.0
20231018:0403,0.0,0.0,0.0,24.4,1.59,0.0
20231018:0503,0.0,0.0,0.0,24.1,1.38,0.0
20231018:0603,0.0,0.0,0.0,23.47,1.03,0.0
20231018:0703,0.0,0.0,0.0,23.23,0.69,0.0
20231018:0803,0.0,0.0,0.0,23.45,0.28,0.0
20231018:0903,95782.5,60.0,10.58,23.07,0.55,0.0
20231018:1003,724185.0,355.0,24.49,25.25,0.76,0.0
20231018:1103,1018792.5,490.0,38.41,27.18,0.76,0.0
20231018:1203,821177.5,401.0,52.18,28.81,0.62,0.0
20231018:1303,1204225.0,596.0,65.36,29.81,0.55,0.0
20231018:1403,1501555.0,759.0,75.98,30.28,0.41,0.0
20231018:1503,1612407.5,811.0,75.8,29.39,0.69,0.0
20231018:1603,1364990.0,663.0,65.07,28.66,1.79,0.0
20231018:1703,1247730.0,593.0,51.87,27.55,2.69,0.0
20231018:1803,593560.0,287.0,38.09,27.19,2.76,0.0
20231018:1903,635937.5,311.0,24.16,26.84,2.69,0.0
20231018:2003,13062.5,16.0,10.26,26.36,2.28,0.0
20231018:2103,0.0,0.0,0.0,25.44,1.86,0.0
20231018:2203,0.0,0.0,0.0,24.69,1.86,0.0
20231018:2303,0.0,0.0,0.0,23.99,1.93,0.0
20231019:0003,0.0,0.0,0.0,23.4,1.93,0.0
20231019:0103,0.0,0.0,0.0,22.64,1.93,0.0
20231019:0203,0.0,0.0,0.0,22.16,1.86,0.0
20231019:0303,0.0,0.0,0.0,21.84,1.59,0.0
20231019:0403,0.0,0.0,0.0,21.54,1.45,0.0
20231019:0503,0.0,0.0,0.0,21.28,1.45,0.0
20231019:0603,0.0,0.0,0.0,21.05,1.31,0.0
20231019:0703,0.0,0.0,0.0,21.21,1.24,0.0
20231019:0803,0.0,0.0,0.0,21.24,1.31,0.0
20231019:0903,37977.5,30.0,10.75,21.25,1.38,0.0
20231019:1003,369160.0,182.0,24.65,21.51,1.52,0.0
20231019:1103,689315.0,324.0,38.58,21.86,1.72,0.0
20231019:1203,976167.5,457.0,52.36,22.59,1.72,0.0
20231019:1303,1643647.5,786.0,65.59,23.45,1.59,0.0
20231019:1403,1432420.0,684.0,76.31,23.55,1.45,0.0
20231019:1503,1514067.5,726.0,76.1,24.01,1.52,0.0
20231019:1603,1002017.5,474.0,65.23,24.07,1.66,0.0
20231019:1703,667782.5,318.0,51.97,23.91,1.72,0.0
20231019:1803,183480.0,100.0,38.18,23.76,1.86,0.0
20231019:1903,41305.0,32.0,24.25,23.35,2.55,0.0
20231019:2003,6050.0,11.0,10.35,22.65,2.62,0.0
20231019:2103,0.0,0.0,0.0,21.97,2.55,0.0
20231019:2203,0.0,0.0,0.0,21.4,2.34,0.0
20231019:2303,0.0,0.0,0.0,20.97,2.07,0.0
20231020:0003,0.0,0.0,0.0,20.73,1.93,0.0
20231020:0103,0.0,0.0,0.0,20.28,1.66,0.0
20231020:0203,0.0,0.0,0.0,20.02,1.45,0.0
20231020:0303,0.0,0.0,0.0,19.88,1.38,0.0
20231020:0403,0.0,0.0,0.0,19.77,1.38,0.0
20231020:0503,0.0,0.0,0.0,19.57,1.38,0.0
20231020:0603,0.0,0.0,0.0,19.47,1.24,0.0
20231020:0703,0.0,0.0,0.0,19.34,1.17,0.0
20231020:0803,0.0,0.0,0.0,19.24,1.24,0.0
20231020:0903,46062.5,34.0,10.91,19.42,1.45,0.0
20231020:1003,129387.5,74.0,24.8,20.0,1.66,0.0
20231020:1103,161700.0,89.0,38.73,20.81,1.52,0.0
20231020:1203,367757.5,181.0,52.54,21.41,1.45,0.0
20231020:1303,308275.0,155.0,65.81,21.85,1.38,0.0
20231020:1403,282892.5,144.0,76.64,22.31,1.45,0.0
20231020:1503,412857.5,202.0,76.38,22.62,1.52,0.0
20231020:1603,296202.5,150.0,65.38,22.55,1.66,0.0
20231020:1703,258280.0,133.0,52.07,22.47,1.86,0.0
20231020:1803,104390.0,63.0,38.26,22.31,2.0,0.0
20231020:1903,69465.0,46.0,24.33,21.19,1.79,0.0
20231020:2003,6132.5,11.0,10.44,20.92,1.66,0.0
20231020:2103,0.0,0.0,0.0,20.69,1.52,0.0
20231020:2203,0.0,0.0,0.0,20.46,1.45,0.0
20231020:2303,0.0,0.0,0.0,20.26,1.52,0.0
20231021:0003,0.0,0.0,0.0,20.07,1.52,0.0
20231021:0103,0.0,0.0,0.0,19.92,1.45,0.0
20231021:0203,0.0,0.0,0.0,19.79,1.45,0.0
20231021:0303,0.0,0.0,0.0,19.66,1.17,0.0
20231021:0403,0.0,0.0,0.0,19.58,1.03,0.0
20231021:0503,0.0,0.0,0.0,19.47,0.9,0.0
20231021:0603,0.0,0.0,0.0,19.4,0.9,0.0
20231021:0703,0.0,0.0,0.0,19.21,1.03,0.0
20231021:0803,0.0,0.0,0.0,19.21,1.03,0.0
20231021:0903,13667.5,16.0,11.06,19.26,1.03,0.0
20231021:1003,151552.5,84.0,24.95,19.5,0.97,0.0
20231021:1103,249892.5,128.0,38.89,19.77,1.03,0.0
20231021:1203,202042.5,107.0,52.71,20.45,1.45,0.0
20231021:1303,311850.0,156.0,66.02,21.14,1.66,0.0
20231021:1403,779927.5,366.0,76.97,21.4,1.52,0.0
20231021:1503,616357.5,292.0,76.67,21.63,1.52,0.0
20231021:1603,610940.0,290.0,65.53,21.88,1.45,0.0
20231021:1703,472642.5,228.0,52.18,21.78,1.31,0.0
20231021:1803,214142.5,113.0,38.35,21.64,1.24,0.0
20231021:1903,43697.5,33.0,24.42,21.13,1.45,0.0
20231021:2003,6132.5,11.0,10.53,20.97,1.45,0.0
20231021:2103,0.0,0.0,0.0,20.67,1.38,0.0
20231021:2203,0.0,0.0,0.0,20.42,1.45,0.0
20231021:2303,0.0,0.0,0.0,20.15,1.38,0.0
20231022:0003,0.0,0.0,0.0,20.0,1.31,0.0
20231022:0103,0.0,0.0,0.0,20.05,1.1,0.0
20231022:0203,0.0,0.0,0.0,19.95,0.9,0.0
20231022:0303,0.0,0.0,0.0,19.86,0.76,0.0
20231022:0403,0.0,0.0,0.0,19.76,0.69,0.0
20231022:0503,0.0,0.0,0.0,19.65,0.62,0.0
20231022:0603,0.0,0.0,0.0,19.51,0.55,0.0
20231022:0703,0.0,0.0,0.0,19.33,0.62,0.0
20231022:0803,0.0,0.0,0.0,19.38,0.76,0.0
20231022:0903,20267.5,20.0,11.22,19.44,0.76,0.0
20231022:1003,427350.0,207.0,25.1,20.11,1.03,0.0
20231022:1103,534352.5,254.0,39.03,20.61,1.31,0.0
20231022:1203,686675.0,324.0,52.87,21.67,1.31,0.0
20231022:1303,896775.0,422.0,66.23,22.11,1.24,0.0
20231022:1403,1532575.0,734.0,77.29,22.67,1.24,0.0
20231022:1503,1592002.5,766.0,76.94,23.31,1.31,0.0
20231022:1603,1255182.5,597.0,65.67,23.72,1.31,0.0
20231022:1703,1192565.0,565.0,52.28,24.05,1.31,0.0
20231022:1803,525525.0,254.0,38.44,24.27,1.59,0.0
20231022:1903,460570.0,224.0,24.5,22.89,2.14,0.0
20231022:2003,11852.5,15.0,10.62,22.48,2.21,0.0
20231022:2103,0.0,0.0,0.0,21.99,1.79,0.0
20231022:2203,0.0,0.0,0.0,21.6,1.72,0.0
20231022:2303,0.0,0.0,0.0,21.31,1.79,0.0
20231023:0003,0.0,0.0,0.0,21.05,2.0,0.0
20231023:0103,0.0,0.0,0.0,20.83,1.93,0.0
20231023:0203,0.0,0.0,0.0,20.34,1.79,0.0
20231023:0303,0.0,0.0,0.0,19.97,1.52,0.0
20231023:0403,0.0,0.0,0.0,19.1,1.03,0.0
20231023:0503,0.0,0.0,0.0,19.34,0.62,0.0
20231023:0603,0.0,0.0,0.0,19.43,0.48,0.0
20231023:0703,0.0,0.0,0.0,19.6,0.34,0.0
20231023:0803,0.0,0.0,0.0,19.41,0.28,0.0
20231023:0903,202647.5,116.0,11.37,19.55,0.34,0.0
20231023:1003,522912.5,251.0,25.24,20.71,0.76,0.0
20231023:1103,215792.5,114.0,39.18,21.97,0.83,0.0
20231023:1203,466372.5,227.0,53.02,23.4,1.17,0.0
20231023:1303,1344035.0,644.0,66.42,24.66,1.31,0.0
20231023:1403,1794512.5,877.0,77.6,25.38,1.59,0.0
20231023:1503,1832737.5,903.0,77.22,26.55,1.59,0.0
20231023:1603,1877645.0,927.0,65.82,27.06,1.52,0.0
20231023:1703,1563650.0,760.0,52.38,27.91,1.52,0.0
20231023:1803,1184342.5,571.0,38.52,28.48,1.31,0.0
20231023:1903,775692.5,387.0,24.59,28.63,0.62,0.0
20231023:2003,222310.0,142.0,10.72,28.18,0.48,0.0
20231023:2103,0.0,0.0,0.0,26.38,1.24,0.0
20231023:2203,0.0,0.0,0.0,24.42,2.14,0.0
20231023:2303,0.0,0.0,0.0,23.05,2.69,0.0
20231024:0003,0.0,0.0,0.0,21.96,2.41,0.0
20231024:0103,0.0,0.0,0.0,20.93,1.79,0.0
20231024:0203,0.0,0.0,0.0,20.04,1.45,0.0
20231024:0303,0.0,0.0,0.0,19.38,1.1,0.0
20231024:0403,0.0,0.0,0.0,19.77,0.76,0.0
20231024:0503,0.0,0.0,0.0,19.37,0.69,0.0
20231024:0603,0.0,0.0,0.0,19.26,0.48,0.0
20231024:0703,0.0,0.0,0.0,19.14,0.21,0.0
20231024:0803,0.0,0.0,0.0,19.08,0.48,0.0
20231024:0903,236252.5,138.0,11.51,19.48,0.48,0.0
20231024:1003,805062.5,386.0,25.38,22.0,0.9,0.0
20231024:1103,1335262.5,633.0,39.31,24.39,1.17,0.0
20231024:1203,1716660.0,832.0,53.17,26.59,1.59,0.0
20231024:1303,1978735.0,984.0,66.61,28.42,1.79,0.0
20231024:1403,2101055.0,1065.0,77.91,30.1,1.86,0.0
20231024:1503,2049025.0,1047.0,77.49,31.54,1.72,0.0
20231024:1603,1928080.0,984.0,65.96,32.72,1.59,0.0
20231024:1703,1638477.5,825.0,52.48,33.54,1.38,0.0
20231024:1803,1232412.5,613.0,38.61,33.92,1.1,0.0
20231024:1903,566830.0,289.0,24.68,33.97,1.1,0.0
20231024:2003,169785.0,106.0,10.81,33.45,0.07,0.0
20231024:2103,0.0,0.0,0.0,31.0,0.76,0.0
20231024:2203,0.0,0.0,0.0,28.72,1.52,0.0
20231024:2303,0.0,0.0,0.0,27.0,1.79,0.0
20231025:0003,0.0,0.0,0.0,25.76,1.66,0.0
20231025:0103,0.0,0.0,0.0,24.92,1.38,0.0
20231025:0203,0.0,0.0,0.0,24.75,1.03,0.0
20231025:0303,0.0,0.0,0.0,25.63,0.48,0.0
20231025:0403,0.0,0.0,0.0,25.53,0.07,0.0
20231025:0503,0.0,0.0,0.0,25.3,0.21,0.0
20231025:0603,0.0,0.0,0.0,25.17,0.48,0.0
20231025:0703,0.0,0.0,0.0,24.98,0.48,0.0
20231025:0803,0.0,0.0,0.0,23.61,1.03,0.0
20231025:0903,68145.0,46.0,11.65,24.61,0.69,0.0
20231025:1003,633215.0,311.0,25.51,26.53,0.55,0.0
20231025:1103,1199440.0,581.0,39.44,27.86,0.62,0.0
20231025:1203,1087047.5,531.0,53.31,28.59,0.55,0.0
20231025:1303,199595.0,110.0,66.8,28.97,0.62,0.0
20231025:1403,160765.0,92.0,78.21,29.6,0.9,0.0
20231025:1503,160325.0,92.0,77.76,30.16,0.97,0.0
20231025:1603,443575.0,224.0,66.1,30.38,0.97,0.0
20231025:1703,388135.0,198.0,52.58,30.44,1.31,0.0
20231025:1803,206470.0,113.0,38.7,29.12,1.86,0.0
20231025:1903,408292.5,203.0,24.77,25.54,1.79,0.0
20231025:2003,22990.0,22.0,10.91,24.9,1.86,0.0
20231025:2103,0.0,0.0,0.0,24.19,1.79,0.0
20231025:2203,0.0,0.0,0.0,23.53,1.45,0.0
20231025:2303,0.0,0.0,0.0,23.31,1.24,0.0
20231026:0003,0.0,0.0,0.0,23.09,1.1,0.0
20231026:0103,0.0,0.0,0.0,22.55,1.1,0.0
20231026:0203,0.0,0.0,0.0,22.28,1.03,0.0
20231026:0303,0.0,0.0,0.0,22.11,1.03,0.0
20231026:0403,0.0,0.0,0.0,21.82,1.1,0.0
20231026:0503,0.0,0.0,0.0,21.63,1.17,0.0
20231026:0603,0.0,0.0,0.0,21.35,1.17,0.0
20231026:0703,0.0,0.0,0.0,21.23,0.97,0.0
20231026:0803,0.0,0.0,0.0,21.03,1.03,0.0
20231026:0903,208697.5,119.0,11.78,21.18,1.24,0.0
20231026:1003,674492.5,322.0,25.64,22.41,1.59,0.0
20231026:1103,916245.0,431.0,39.57,23.9,1.59,0.0
20231026:1203,1236097.5,591.0,53.45,25.78,1.31,0.0
20231026:1303,1762337.5,869.0,66.97,27.28,1.31,0.0
20231026:1403,1124777.5,545.0,78.51,28.07,1.52,0.0
20231026:1503,1204830.0,587.0,78.02,29.12,1.66,0.0
20231026:1603,1272370.0,627.0,66.23,29.86,1.03,0.0
20231026:1703,1006665.0,497.0,52.68,30.7,0.48,0.0
20231026:1803,542355.0,270.0,38.79,30.75,1.24,0.0
20231026:1903,554620.0,272.0,24.86,27.16,2.41,0.0
20231026:2003,7260.0,12.0,11.01,25.76,2.28,0.0
20231026:2103,0.0,0.0,0.0,24.78,2.34,0.0
20231026:2203,0.0,0.0,0.0,24.1,2.07,0.0
20231026:2303,0.0,0.0,0.0,23.61,1.66,0.0
20231027:0003,0.0,0.0,0.0,23.22,1.45,0.0
20231027:0103,0.0,0.0,0.0,22.89,1.17,0.0
20231027:0203,0.0,0.0,0.0,22.75,1.17,0.0
20231027:0303,0.0,0.0,0.0,22.66,0.9,0.0
20231027:0403,0.0,0.0,0.0,22.49,0.62,0.0
20231027:0503,0.0,0.0,0.0,22.4,0.83,0.0
20231027:0603,0.0,0.0,0.0,22.33,0.83,0.0
20231027:0703,0.0,0.0,0.0,22.25,0.97,0.0
20231027:0803,0.0,0.0,0.0,22.25,0.9,0.0
20231027:0903,135520.0,79.0,11.92,22.29,0.76,0.0
20231027:1003,622050.0,298.0,25.76,22.52,1.31,0.0
20231027:1103,1003035.0,469.0,39.69,23.0,1.59,0.0
20231027:1203,984005.0,463.0,53.58,23.47,1.66,0.0
20231027:1303,1010597.5,480.0,67.14,25.19,1.86,0.0
20231027:1403,1387815.0,667.0,78.79,26.05,1.86,0.0
20231027:1503,1790387.5,873.0,78.27,26.77,2.07,0.0
20231027:1603,1020332.5,487.0,66.37,26.76,2.21,0.0
20231027:1703,840427.5,400.0,52.77,26.6,2.62,0.0
20231027:1803,481250.0,235.0,38.88,26.06,2.83,0.0
20231027:1903,82252.5,53.0,24.95,25.16,2.76,0.0
20231027:2003,10202.5,14.0,11.11,24.52,2.62,0.0
20231027:2103,0.0,0.0,0.0,23.93,2.34,0.0
20231027:2203,0.0,0.0,0.0,23.46,2.21,0.0
20231027:2303,0.0,0.0,0.0,23.18,2.0,0.0
20231028:0003,0.0,0.0,0.0,22.99,2.0,0.0
20231028:0103,0.0,0.0,0.0,22.87,1.72,0.0
20231028:0203,0.0,0.0,0.0,22.71,1.72,0.0
20231028:0303,0.0,0.0,0.0,22.54,1.72,0.0
20231028:0403,0.0,0.0,0.0,22.39,1.79,0.0
20231028:0503,0.0,0.0,0.0,22.28,1.79,0.0
20231028:0603,0.0,0.0,0.0,22.2,1.72,0.0
20231028:0703,0.0,0.0,0.0,22.42,1.72,0.0
20231028:0803,0.0,0.0,0.0,22.46,1.59,0.0
20231028:0903,145447.5,84.0,12.04,22.61,1.79,0.0
20231028:1003,47107.5,35.0,25.88,22.94,2.28,0.0
20231028:1103,234987.5,123.0,39.8,23.42,2.41,0.0
20231028:1203,285450.0,146.0,53.7,24.12,2.34,0.0
20231028:1303,896582.5,426.0,67.29,25.4,2.07,0.0
20231028:1403,910305.0,437.0,79.07,26.88,1.72,0.0
20231028:1503,1553337.5,767.0,78.52,28.14,1.17,0.0
20231028:1603,1258867.5,616.0,66.5,28.96,1.17,0.0
20231028:1703,945505.0,459.0,52.87,29.31,1.38,0.0
20231028:1803,908352.5,436.0,38.97,28.49,1.86,0.0
20231028:1903,517110.0,255.0,25.04,27.89,2.62,0.0
20231028:2003,165192.5,98.0,11.22,27.13,1.93,0.0
20231028:2103,0.0,0.0,0.0,26.57,1.38,0.0
20231028:2203,0.0,0.0,0.0,25.88,1.45,0.0
20231028:2303,0.0,0.0,0.0,25.26,1.38,0.0
20231029:0003,0.0,0.0,0.0,24.65,1.31,0.0
20231029:0103,0.0,0.0,0.0,24.2,1.03,0.0
20231029:0203,0.0,0.0,0.0,24.19,0.83,0.0
20231029:0303,0.0,0.0,0.0,23.95,0.76,0.0
20231029:0403,0.0,0.0,0.0,23.78,0.62,0.0
20231029:0503,0.0,0.0,0.0,23.76,0.48,0.0
20231029:0603,0.0,0.0,0.0,23.59,0.28,0.0
20231029:0703,0.0,0.0,0.0,24.04,0.21,0.0
20231029:0803,0.0,0.0,0.0,24.04,0.34,0.0
20231029:0903,44825.0,34.0,12.16,24.13,0.34,0.0
20231029:1003,533252.5,261.0,25.99,25.11,0.62,0.0
20231029:1103,1265412.5,608.0,39.91,26.85,0.9,0.0
20231029:1203,968577.5,467.0,53.82,28.76,1.86,0.0
20231029:1303,1422932.5,691.0,67.44,30.19,2.69,0.0
20231029:1403,1971750.0,982.0,79.34,31.61,2.83,0.0
20231029:1503,1666362.5,828.0,78.77,32.92,2.76,0.0
20231029:1603,1521080.0,756.0,66.63,33.78,2.48,0.0
20231029:1703,1269812.5,628.0,52.97,34.08,2.07,0.0
20231029:1803,1196470.0,590.0,39.06,33.97,1.66,0.0
20231029:1903,580305.0,294.0,25.14,33.48,1.52,0.0
20231029:2003,71555.0,49.0,11.32,31.38,0.97,0.0
20231029:2103,0.0,0.0,0.0,30.03,1.52,0.0
20231029:2203,0.0,0.0,0.0,28.92,1.52,0.0
20231029:2303,0.0,0.0,0.0,27.89,1.38,0.0
20231030:0003,0.0,0.0,0.0,26.92,0.9,0.0
20231030:0103,0.0,0.0,0.0,26.18,1.1,0.0
20231030:0203,0.0,0.0,0.0,25.64,1.1,0.0
20231030:0303,0.0,0.0,0.0,25.31,1.24,0.0
20231030:0403,0.0,0.0,0.0,24.99,0.69,0.0
20231030:0503,0.0,0.0,0.0,25.13,0.48,0.0
20231030:0603,0.0,0.0,0.0,25.22,0.28,0.0
20231030:0703,0.0,0.0,0.0,24.28,1.03,0.0
20231030:0803,0.0,0.0,0.0,23.95,0.97,0.0
20231030:0903,39215.0,31.0,12.28,24.14,0.9,0.0
20231030:1003,388107.5,194.0,26.09,25.42,0.97,0.0
20231030:1103,1001687.5,476.0,40.01,25.95,1.38,0.0
