Latitude (decimal degrees):	-22.903
Longitude (decimal degrees):	-43.133
Elevation (m):	46
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231017:1303,1893512.5,896.0,63.68,26.54,4.0,0.0
20231017:1403,1996885.0,964.0,74.06,28.08,3.59,0.0
20231017:1503,2019215.0,990.0,74.91,29.53,3.1,0.0
20231017:1603,1788682.5,891.0,65.21,30.07,1.52,0.0
20231017:1703,1557077.5,775.0,52.43,29.9,0.62,0.0
20231017:1803,1057897.5,505.0,38.87,29.12,2.55,0.0
20231017:1903,716952.5,349.0,25.09,28.32,4.28,0.0
20231017:2003,204710.0,124.0,11.29,27.19,3.45,0.0
20231017:2103,0.0,0.0,0.0,26.47,2.28,0.0
20231017:2203,0.0,0.0,0.0,24.82,1.17,0.0
20231017:2303,0.0,0.0,0.0,24.25,0.83,0.0
20231018:0003,0.0,0.0,0.0,24.12,1.38,0.0
20231018:0103,0.0,0.0,0.0,23.91,2.48,0.0
20231018:0203,0.0,0.0,0.0,23.69,2.9,0.0
20231018:0303,0.0,0.0,0.0,23.49,2.83,0.0
20231018:0403,0.0,0.0,0.0,23.43,2.34,0.0
20231018:0503,0.0,0.0,0.0,23.19,2.14,0.0
20231018:0603,0.0,0.0,0.0,22.97,2.0,0.0
20231018:0703,0.0,0.0,0.0,22.98,2.34,0.0
20231018:0803,0.0,0.0,0.0,23.03,3.03,0.0
20231018:0903,14905.0,17.0,9.72,23.18,4.21,0.0
20231018:1003,93362.5,58.0,23.5,23.77,5.24,0.0
20231018:1103,129332.5,75.0,37.3,24.03,5.17,0.0
20231018:1203,250745.0,130.0,50.93,24.13,5.1,0.0
20231018:1303,1194847.5,553.0,63.92,24.62,5.31,0.0
20231018:1403,1117270.0,519.0,74.4,24.88,5.38,0.0
20231018:1503,1078962.5,502.0,75.22,25.08,5.38,0.0
20231018:1603,672100.0,318.0,65.39,25.3,5.45,0.0
20231018:1703,414232.5,203.0,52.55,25.04,5.52,0.0
20231018:1803,265980.0,137.0,38.97,24.61,5.59,0.0
20231018:1903,101585.0,62.0,25.18,24.07,5.03,0.0
20231018:2003,10257.5,14.0,11.38,23.66,4.34,0.0
20231018:2103,0.0,0.0,0.0,23.22,3.93,0.0
20231018:2203,0.0,0.0,0.0,22.88,3.52,0.0
20231018:2303,0.0,0.0,0.0,22.78,3.79,0.0
20231019:0003,0.0,0.0,0.0,22.75,3.03,0.0
20231019:0103,0.0,0.0,0.0,22.55,2.62,0.0
20231019:0203,0.0,0.0,0.0,22.42,2.55,0.0
20231019:0303,0.0,0.0,0.0,22.16,2.41,0.0
20231019:0403,0.0,0.0,0.0,21.97,2.62,0.0
20231019:0503,0.0,0.0,0.0,21.88,2.48,0.0
20231019:0603,0.0,0.0,0.0,21.59,2.21,0.0
20231019:0703,0.0,0.0,0.0,21.81,2.48,0.0
20231019:0803,0.0,0.0,0.0,21.71,2.41,0.0
20231019:0903,55247.5,39.0,9.89,21.76,2.48,0.0
20231019:1003,115527.5,68.0,23.67,21.79,3.52,0.0
20231019:1103,154907.5,86.0,37.47,21.61,3.79,0.0
20231019:1203,255750.0,131.0,51.12,21.7,4.07,0.0
20231019:1303,655545.0,307.0,64.15,21.92,3.93,0.0
20231019:1403,651612.5,306.0,74.74,22.25,3.72,0.0
20231019:1503,1054735.0,490.0,75.54,22.79,3.45,0.0
20231019:1603,514195.0,246.0,65.57,22.87,3.38,0.0
20231019:1703,431227.5,209.0,52.67,22.46,3.24,0.0
20231019:1803,110880.0,66.0,39.06,22.36,3.17,0.0
20231019:1903,43450.0,33.0,25.27,22.37,3.17,0.0
20231019:2003,7452.5,12.0,11.48,22.09,3.03,0.0
20231019:2103,0.0,0.0,0.0,21.65,2.62,0.0
20231019:2203,0.0,0.0,0.0,21.17,2.41,0.0
20231019:2303,0.0,0.0,0.0,21.19,2.14,0.0
20231020:0003,0.0,0.0,0.0,21.2,2.14,0.0
20231020:0103,0.0,0.0,0.0,21.27,1.93,0.0
20231020:0203,0.0,0.0,0.0,21.28,1.72,0.0
20231020:0303,0.0,0.0,0.0,21.09,1.79,0.0
20231020:0403,0.0,0.0,0.0,20.99,1.93,0.0
20231020:0503,0.0,0.0,0.0,20.88,1.79,0.0
20231020:0603,0.0,0.0,0.0,20.67,1.66,0.0
20231020:0703,0.0,0.0,0.0,20.59,2.0,0.0
20231020:0803,0.0,0.0,0.0,20.55,2.21,0.0
20231020:0903,23567.5,22.0,10.06,20.64,2.76,0.0
20231020:1003,105352.5,63.0,23.83,20.87,3.93,0.0
20231020:1103,193132.5,103.0,37.64,21.15,3.86,0.0
20231020:1203,313142.5,156.0,51.3,21.33,4.0,0.0
20231020:1303,326480.0,162.0,64.38,21.65,4.28,0.0
20231020:1403,831490.0,385.0,75.07,21.79,4.21,0.0
20231020:1503,485787.5,232.0,75.85,22.07,4.48,0.0
20231020:1603,378922.5,185.0,65.74,21.95,4.9,0.0
20231020:1703,299310.0,150.0,52.78,21.78,5.24,0.0
20231020:1803,96470.0,59.0,39.16,21.73,5.1,0.0
20231020:1903,43697.5,33.0,25.36,21.46,4.9,0.0
20231020:2003,8937.5,13.0,11.57,21.2,4.55,0.0
20231020:2103,0.0,0.0,0.0,20.92,4.14,0.0
20231020:2203,0.0,0.0,0.0,20.97,3.86,0.0
20231020:2303,0.0,0.0,0.0,20.94,3.52,0.0
20231021:0003,0.0,0.0,0.0,20.97,3.17,0.0
20231021:0103,0.0,0.0,0.0,20.95,2.97,0.0
20231021:0203,0.0,0.0,0.0,20.93,2.9,0.0
20231021:0303,0.0,0.0,0.0,20.84,2.55,0.0
20231021:0403,0.0,0.0,0.0,20.83,2.41,0.0
20231021:0503,0.0,0.0,0.0,20.74,2.34,0.0
20231021:0603,0.0,0.0,0.0,20.72,2.48,0.0
20231021:0703,0.0,0.0,0.0,20.7,2.62,0.0
20231021:0803,0.0,0.0,0.0,20.73,2.55,0.0
20231021:0903,41882.5,32.0,10.22,20.81,2.48,0.0
20231021:1003,188100.0,101.0,23.99,21.43,2.62,0.0
20231021:1103,733920.0,342.0,37.8,21.93,2.9,0.0
20231021:1203,737385.0,345.0,51.48,22.52,3.1,0.0
20231021:1303,475392.5,229.0,64.6,22.92,3.17,0.0
20231021:1403,979385.0,456.0,75.39,22.99,3.38,0.0
20231021:1503,1097470.0,510.0,76.15,23.35,3.86,0.0
20231021:1603,565207.5,268.0,65.91,22.98,4.48,0.0
20231021:1703,398090.0,194.0,52.9,22.71,4.97,0.0
20231021:1803,165357.5,91.0,39.26,22.52,4.9,0.0
20231021:1903,45375.0,34.0,25.45,22.43,4.55,0.0
20231021:2003,8882.5,13.0,11.67,22.14,4.07,0.0
20231021:2103,0.0,0.0,0.0,21.76,3.86,0.0
20231021:2203,0.0,0.0,0.0,21.57,3.72,0.0
20231021:2303,0.0,0.0,0.0,21.48,3.72,0.0
20231022:0003,0.0,0.0,0.0,21.45,3.59,0.0
20231022:0103,0.0,0.0,0.0,21.32,3.38,0.0
20231022:0203,0.0,0.0,0.0,21.19,3.1,0.0
20231022:0303,0.0,0.0,0.0,20.98,2.83,0.0
20231022:0403,0.0,0.0,0.0,20.83,2.48,0.0
20231022:0503,0.0,0.0,0.0,20.53,2.21,0.0
20231022:0603,0.0,0.0,0.0,20.69,2.28,0.0
20231022:0703,0.0,0.0,0.0,20.59,2.55,0.0
20231022:0803,0.0,0.0,0.0,20.6,2.62,0.0
20231022:0903,75295.0,49.0,10.39,20.77,3.03,0.0
20231022:1003,203775.0,108.0,24.15,21.59,3.31,0.0
20231022:1103,549175.0,260.0,37.96,22.18,3.93,0.0
20231022:1203,1402390.0,643.0,51.65,22.76,4.41,0.0
20231022:1303,1018930.0,472.0,64.81,23.35,4.48,0.0
20231022:1403,845982.5,395.0,75.71,23.93,4.55,0.0
20231022:1503,1002210.0,466.0,76.45,24.35,5.1,0.0
20231022:1603,845872.5,394.0,66.08,24.0,5.24,0.0
20231022:1703,1523445.0,697.0,53.02,23.86,5.79,0.0
20231022:1803,765187.5,355.0,39.35,23.79,6.55,0.0
20231022:1903,335665.0,167.0,25.55,23.53,6.83,0.0
20231022:2003,8827.5,13.0,11.77,23.01,6.41,0.0
20231022:2103,0.0,0.0,0.0,22.16,5.86,0.0
20231022:2203,0.0,0.0,0.0,21.73,5.72,0.0
20231022:2303,0.0,0.0,0.0,21.62,5.45,0.0
20231023:0003,0.0,0.0,0.0,21.55,5.03,0.0
20231023:0103,0.0,0.0,0.0,21.31,4.48,0.0
20231023:0203,0.0,0.0,0.0,21.04,3.86,0.0
20231023:0303,0.0,0.0,0.0,20.36,3.24,0.0
20231023:0403,0.0,0.0,0.0,20.25,3.24,0.0
20231023:0503,0.0,0.0,0.0,20.07,3.03,0.0
20231023:0603,0.0,0.0,0.0,20.2,3.1,0.0
20231023:0703,0.0,0.0,0.0,20.07,2.97,0.0
20231023:0803,0.0,0.0,0.0,20.05,2.55,0.0
20231023:0903,184855.0,110.0,10.54,20.64,2.28,0.0
20231023:1003,770220.0,368.0,24.3,22.37,2.76,0.0
20231023:1103,1286560.0,595.0,38.11,23.63,3.1,0.0
20231023:1203,1729062.5,812.0,51.81,24.47,2.97,0.0
20231023:1303,1992787.5,957.0,65.02,25.49,2.83,0.0
20231023:1403,2118105.0,1031.0,76.02,26.48,2.9,0.0
20231023:1503,2130672.5,1041.0,76.75,27.39,3.03,0.0
20231023:1603,2008737.5,969.0,66.24,27.85,3.52,0.0
20231023:1703,1750485.0,831.0,53.13,28.15,3.86,0.0
20231023:1803,1341917.5,628.0,39.45,28.05,4.55,0.0
20231023:1903,805860.0,387.0,25.64,27.46,5.72,0.0
20231023:2003,246537.5,146.0,11.88,26.1,5.93,0.0
20231023:2103,0.0,0.0,0.0,24.61,5.31,0.0
20231023:2203,0.0,0.0,0.0,24.09,4.69,0.0
20231023:2303,0.0,0.0,0.0,23.35,3.86,0.0
20231024:0003,0.0,0.0,0.0,22.85,3.38,0.0
20231024:0103,0.0,0.0,0.0,22.68,2.97,0.0
20231024:0203,0.0,0.0,0.0,22.11,2.55,0.0
20231024:0303,0.0,0.0,0.0,21.87,2.28,0.0
20231024:0403,0.0,0.0,0.0,21.76,2.34,0.0
20231024:0503,0.0,0.0,0.0,21.68,2.34,0.0
20231024:0603,0.0,0.0,0.0,21.76,2.0,0.0
20231024:0703,0.0,0.0,0.0,21.89,2.07,0.0
20231024:0803,0.0,0.0,0.0,21.76,2.34,0.0
20231024:0903,211392.5,130.0,10.69,21.85,2.48,0.0
20231024:1003,757817.5,365.0,24.44,23.88,2.48,0.0
20231024:1103,1264230.0,593.0,38.25,25.68,2.55,0.0
20231024:1203,1661632.5,793.0,51.97,27.09,2.55,0.0
20231024:1303,1923432.5,939.0,65.22,28.2,2.48,0.0
20231024:1403,2046797.5,1023.0,76.33,29.07,2.0,0.0
20231024:1503,2036622.5,1027.0,77.05,29.93,1.79,0.0
20231024:1603,1896977.5,940.0,66.41,30.22,2.21,0.0
20231024:1703,1545500.0,743.0,53.24,30.06,3.17,0.0
20231024:1803,1179200.0,558.0,39.55,29.7,4.21,0.0
20231024:1903,255172.5,135.0,25.74,29.14,4.28,0.0
20231024:2003,114317.5,70.0,11.98,28.42,3.1,0.0
20231024:2103,0.0,0.0,0.0,26.82,1.86,0.0
20231024:2203,0.0,0.0,0.0,25.41,0.97,0.0
20231024:2303,0.0,0.0,0.0,24.89,1.03,0.0
20231025:0003,0.0,0.0,0.0,24.42,2.55,0.0
20231025:0103,0.0,0.0,0.0,24.32,3.1,0.0
20231025:0203,0.0,0.0,0.0,24.22,2.69,0.0
20231025:0303,0.0,0.0,0.0,23.98,2.34,0.0
20231025:0403,0.0,0.0,0.0,23.91,2.21,0.0
20231025:0503,0.0,0.0,0.0,23.66,1.93,0.0
20231025:0603,0.0,0.0,0.0,23.41,1.93,0.0
20231025:0703,0.0,0.0,0.0,23.33,2.21,0.0
20231025:0803,0.0,0.0,0.0,23.39,2.62,0.0
20231025:0903,8800.0,13.0,10.84,23.57,2.97,0.0
20231025:1003,90997.5,57.0,24.58,24.17,3.52,0.0
20231025:1103,190300.0,103.0,38.39,24.14,4.14,0.0
20231025:1203,181500.0,99.0,52.12,24.01,3.66,0.0
20231025:1303,250552.5,130.0,65.41,23.94,3.72,0.0
20231025:1403,181830.0,99.0,76.63,23.82,4.41,0.0
20231025:1503,409777.5,200.0,77.34,23.82,5.31,0.0
20231025:1603,480040.0,231.0,66.57,23.98,5.59,0.0
20231025:1703,237215.0,124.0,53.36,24.25,5.31,0.0
20231025:1803,137857.5,79.0,39.65,24.2,5.31,0.0
20231025:1903,45045.0,34.0,25.83,23.71,4.69,0.0
20231025:2003,8800.0,13.0,12.08,23.35,4.21,0.0
20231025:2103,0.0,0.0,0.0,22.88,3.17,0.0
20231025:2203,0.0,0.0,0.0,22.81,2.62,0.0
20231025:2303,0.0,0.0,0.0,22.73,1.79,0.0
20231026:0003,0.0,0.0,0.0,22.73,1.03,0.0
20231026:0103,0.0,0.0,0.0,22.58,0.76,0.0
20231026:0203,0.0,0.0,0.0,22.38,0.97,0.0
20231026:0303,0.0,0.0,0.0,22.15,0.83,0.0
20231026:0403,0.0,0.0,0.0,22.06,0.83,0.0
20231026:0503,0.0,0.0,0.0,21.9,1.03,0.0
20231026:0603,0.0,0.0,0.0,21.84,1.03,0.0
20231026:0703,0.0,0.0,0.0,21.81,1.38,0.0
20231026:0803,0.0,0.0,0.0,21.88,1.66,0.0
20231026:0903,7452.5,12.0,10.98,22.06,2.34,0.0
20231026:1003,41580.0,32.0,24.71,22.18,3.31,0.0
20231026:1103,83655.0,53.0,38.53,21.95,3.03,0.0
20231026:1203,1266347.5,582.0,52.27,22.02,3.52,0.0
20231026:1303,1185827.5,548.0,65.59,22.36,3.66,0.0
20231026:1403,1609657.5,751.0,76.92,22.92,3.59,0.0
20231026:1503,1569672.5,733.0,77.63,23.55,3.79,0.0
20231026:1603,679222.5,320.0,66.72,23.86,4.34,0.0
20231026:1703,517330.0,247.0,53.47,23.24,4.76,0.0
20231026:1803,116902.5,69.0,39.74,23.23,4.76,0.0
20231026:1903,45237.5,34.0,25.93,23.02,4.76,0.0
20231026:2003,8855.0,13.0,12.19,22.68,4.48,0.0
20231026:2103,0.0,0.0,0.0,22.4,4.28,0.0
20231026:2203,0.0,0.0,0.0,22.48,2.83,0.0
20231026:2303,0.0,0.0,0.0,22.42,2.55,0.0
20231027:0003,0.0,0.0,0.0,22.42,2.62,0.0
20231027:0103,0.0,0.0,0.0,22.29,2.62,0.0
20231027:0203,0.0,0.0,0.0,22.19,2.41,0.0
20231027:0303,0.0,0.0,0.0,21.99,2.07,0.0
20231027:0403,0.0,0.0,0.0,22.03,1.79,0.0
20231027:0503,0.0,0.0,0.0,21.97,1.45,0.0
20231027:0603,0.0,0.0,0.0,21.95,2.0,0.0
20231027:0703,0.0,0.0,0.0,21.95,2.21,0.0
20231027:0803,0.0,0.0,0.0,22.01,2.41,0.0
20231027:0903,30442.5,26.0,11.12,22.17,2.83,0.0
20231027:1003,49115.0,36.0,24.84,22.74,3.17,0.0
20231027:1103,528027.5,252.0,38.65,23.07,3.52,0.0
20231027:1203,811332.5,378.0,52.4,23.44,4.28,0.0
20231027:1303,580222.5,276.0,65.77,23.98,4.34,0.0
20231027:1403,981695.0,458.0,77.21,24.25,4.21,0.0
20231027:1503,2009782.5,947.0,77.91,24.94,4.48,0.0
20231027:1603,884207.5,413.0,66.88,24.9,5.17,0.0
20231027:1703,203885.0,109.0,53.58,24.18,5.86,0.0
20231027:1803,160297.5,89.0,39.84,23.54,6.55,0.0
20231027:1903,62810.0,43.0,26.03,23.4,6.9,0.0
20231027:2003,10285.0,14.0,12.3,23.09,7.03,0.0
20231027:2103,0.0,0.0,0.0,22.83,6.62,0.0
20231027:2203,0.0,0.0,0.0,22.81,6.14,0.0
20231027:2303,0.0,0.0,0.0,22.89,5.66,0.0
20231028:0003,0.0,0.0,0.0,22.97,5.72,0.0
20231028:0103,0.0,0.0,0.0,22.92,5.24,0.0
20231028:0203,0.0,0.0,0.0,22.87,4.9,0.0
20231028:0303,0.0,0.0,0.0,22.64,4.41,0.0
20231028:0403,0.0,0.0,0.0,22.59,4.14,0.0
20231028:0503,0.0,0.0,0.0,22.48,4.07,0.0
20231028:0603,0.0,0.0,0.0,22.54,3.79,0.0
20231028:0703,0.0,0.0,0.0,22.47,3.79,0.0
20231028:0803,0.0,0.0,0.0,22.42,3.72,0.0
20231028:0903,19910.0,20.0,11.26,22.59,3.79,0.0
20231028:1003,231082.5,121.0,24.97,23.56,4.69,0.0
20231028:1103,685657.5,322.0,38.78,24.32,4.97,0.0
20231028:1203,638907.5,303.0,52.54,25.0,4.83,0.0
20231028:1303,917372.5,431.0,65.94,26.19,4.9,0.0
20231028:1403,729795.0,347.0,77.48,26.82,4.83,0.0
20231028:1503,1110972.5,526.0,78.19,27.63,4.28,0.0
20231028:1603,451385.0,223.0,67.03,28.24,4.55,0.0
20231028:1703,907307.5,430.0,53.69,28.93,5.66,0.0
20231028:1803,120367.5,72.0,39.94,28.18,6.55,0.0
20231028:1903,44137.5,34.0,26.13,27.57,6.34,0.0
20231028:2003,10037.5,14.0,12.41,26.87,5.72,0.0
20231028:2103,0.0,0.0,0.0,26.31,5.38,0.0
20231028:2203,0.0,0.0,0.0,26.23,4.69,0.0
20231028:2303,0.0,0.0,0.0,26.02,4.41,0.0
20231029:0003,0.0,0.0,0.0,25.9,4.07,0.0
20231029:0103,0.0,0.0,0.0,25.7,3.72,0.0
20231029:0203,0.0,0.0,0.0,25.57,3.38,0.0
20231029:0303,0.0,0.0,0.0,25.4,2.97,0.0
20231029:0403,0.0,0.0,0.0,25.01,2.76,0.0
20231029:0503,0.0,0.0,0.0,24.69,2.69,0.0
20231029:0603,0.0,0.0,0.0,24.72,2.62,0.0
20231029:0703,0.0,0.0,0.0,24.69,2.62,0.0
20231029:0803,0.0,0.0,0.0,25.05,2.62,0.0
20231029:0903,114950.0,70.0,11.39,25.42,3.03,0.0
20231029:1003,526982.5,259.0,25.09,27.58,3.03,0.0
20231029:1103,1048850.0,498.0,38.89,29.13,3.38,0.0
20231029:1203,1333310.0,635.0,52.66,30.61,4.41,0.0
20231029:1303,1526442.5,732.0,66.1,31.46,5.03,0.0
20231029:1403,607062.5,298.0,77.76,31.5,4.62,0.0
20231029:1503,595677.5,293.0,78.46,31.33,4.0,0.0
20231029:1603,245932.5,132.0,67.18,31.02,3.31,0.0
20231029:1703,510922.5,254.0,53.8,31.32,3.66,0.0
20231029:1803,920672.5,445.0,40.04,31.56,2.97,0.0
20231029:1903,112090.0,69.0,26.23,30.72,1.45,0.0
20231029:2003,137390.0,82.0,12.52,28.93,0.48,0.0
20231029:2103,0.0,0.0,0.0,26.58,2.07,0.0
20231029:2203,0.0,0.0,0.0,24.55,1.79,0.0
20231029:2303,0.0,0.0,0.0,24.49,2.41,0.0
20231030:0003,0.0,0.0,0.0,24.27,1.79,0.0
20231030:0103,0.0,0.0,0.0,24.13,1.93,0.0
20231030:0203,0.0,0.0,0.0,24.04,2.97,0.0
20231030:0303,0.0,0.0,0.0,24.01,3.38,0.0
20231030:0403,0.0,0.0,0.0,24.04,3.59,0.0
20231030:0503,0.0,0.0,0.0,24.23,3.79,0.0
20231030:0603,0.0,0.0,0.0,24.17,3.72,0.0
20231030:0703,0.0,0.0,0.0,24.17,3.1,0.0
20231030:0803,0.0,0.0,0.0,24.37,2.48,0.0
20231030:0903,31817.5,27.0,11.51,24.68,2.41,0.0
20231030:1003,393250.0,197.0,25.2,26.71,2.0,0.0
20231030:1103,879037.5,421.0,39.01,28.37,2.14,0.0
20231030:1203,1203785.0,580.0,52.78,29.23,2.07,0.0
20231030:1303,1652640.0,829.0,66.25,30.36,0.97,0.0
20231030:1403,1960282.5,1001.0,78.02,30.61,1.17,0.0
20231030:1503,1907207.5,956.0,78.73,30.95,2.0,0.0
20231030:1603,952160.0,460.0,67.32,29.84,2.69,0.0
20231030:1703,1501142.5,723.0,53.91,30.54,3.1,0.0
20231030:1803,1233650.0,590.0,40.14,30.49,2.97,0.0
20231030:1903,728310.0,356.0,26.34,29.96,3.59,0.0
20231030:2003,225500.0,131.0,12.63,28.88,3.45,0.0
20231030:2103,0.0,0.0,0.0,27.38,2.55,0.0
20231030:2203,0.0,0.0,0.0,26.27,2.55,0.0
20231030:2303,0.0,0.0,0.0,25.67,2.07,0.0
20231031:0003,0.0,0.0,0.0,25.91,2.21,0.0
20231031:0103,0.0,0.0,0.0,25.77,2.07,0.0
20231031:0203,0.0,0.0,0.0,25.27,2.21,0.0
20231031:0303,0.0,0.0,0.0,25.26,1.86,0.0
20231031:0403,0.0,0.0,0.0,24.97,2.14,0.0
20231031:0503,0.0,0.0,0.0,24.87,2.07,0.0
20231031:0603,0.0,0.0,0.0,24.79,2.28,0.0
20231031:0703,0.0,0.0,0.0,24.69,2.14,0.0
20231031:0803,0.0,0.0,0.0,24.53,2.0,0.0
20231031:0903,99660.0,62.0,11.63,25.28,1.59,0.0
20231031:1003,327607.5,168.0,25.31,27.15,0.69,0.0
20231031:1103,474127.5,235.0,39.11,27.54,0.97,0.0
20231031:1203,1616835.0,798.0,52.9,28.29,0.76,0.0
20231031:1303,1786372.5,913.0,66.4,29.3,0.28,0.0
20231031:1403,1941252.5,993.0,78.27,29.9,0.9,0.0
20231031:1503,2012505.0,1013.0,79.0,30.23,1.86,0.0
20231031:1603,1873547.5,917.0,67.47,30.37,2.97,0.0
20231031:1703,1612985.0,770.0,54.02,29.59,3.66,0.0
20231031:1803,983455.0,464.0,40.24,28.27,4.21,0.0
20231031:1903,91960.0,58.0,26.44,26.54,4.28,0.0
20231031:2003,10092.5,14.0,12.74,25.84,3.1,0.0
20231031:2103,0.0,0.0,0.0,25.11,2.0,0.0
20231031:2203,0.0,0.0,0.0,24.81,0.21,0.0
20231031:2303,0.0,0.0,0.0,24.64,1.24,0.0
20231101:0003,0.0,0.0,0.0,24.66,1.59,0.0
20231101:0103,0.0,0.0,0.0,24.53,1.93,0.0
20231101:0203,0.0,0.0,0.0,24.41,2.07,0.0
20231101:0303,0.0,0.0,0.0,24.19,2.48,0.0
20231101:0403,0.0,0.0,0.0,24.12,2.34,0.0
20231101:0503,0.0,0.0,0.0,24.03,1.72,0.0
20231101:0603,0.0,0.0,0.0,23.96,1.38,0.0
20231101:0703,0.0,0.0,0.0,23.8,2.0,0.0
20231101:0803,0.0,0.0,0.0,23.56,3.03,0.0
20231101:0903,78732.5,51.0,11.75,23.93,3.86,0.0
20231101:1003,419705.0,206.0,25.42,24.82,4.55,0.0
20231101:1103,174130.0,96.0,39.21,25.09,4.69,0.0
20231101:1203,366107.5,182.0,53.0,25.25,4.97,0.0
20231101:1303,460570.0,224.0,66.53,25.43,5.24,0.0
20231101:1403,932140.0,436.0,78.52,25.6,5.52,0.0
20231101:1503,1030590.0,480.0,79.26,25.76,6.34,0.0
20231101:1603,1277567.5,590.0,67.61,25.77,7.31,0.0
20231101:1703,1264092.5,580.0,54.13,25.46,7.52,0.0
20231101:1803,205507.5,110.0,40.34,24.99,7.31,0.0
20231101:1903,54477.5,39.0,26.54,24.74,6.97,0.0
20231101:2003,48757.5,36.0,12.86,24.29,6.28,0.0
20231101:2103,0.0,0.0,0.0,23.89,5.79,0.0
20231101:2203,0.0,0.0,0.0,23.28,5.86,0.0
20231101:2303,0.0,0.0,0.0,23.17,5.72,0.0
20231102:0003,0.0,0.0,0.0,23.24,4.97,0.0
20231102:0103,0.0,0.0,0.0,23.14,4.34,0.0
20231102:0203,0.0,0.0,0.0,23.05,3.79,0.0
20231102:0303,0.0,0.0,0.0,22.83,3.66,0.0
20231102:0403,0.0,0.0,0.0,22.66,3.79,0.0
20231102:0503,0.0,0.0,0.0,22.36,3.72,0.0
20231102:0603,0.0,0.0,0.0,22.18,3.31,0.0
20231102:0703,0.0,0.0,0.0,22.19,2.9,0.0
20231102:0803,0.0,0.0,0.0,22.23,2.69,0.0
20231102:0903,47245.0,35.0,11.86,22.49,2.55,0.0
20231102:1003,509712.5,246.0,25.52,23.42,2.83,0.0
20231102:1103,1254220.0,583.0,39.31,24.21,2.69,0.0
20231102:1203,1565300.0,733.0,53.1,24.72,3.03,0.0
20231102:1303,1236152.5,581.0,66.66,24.96,3.1,0.0
20231102:1403,1318267.5,622.0,78.76,25.17,3.1,0.0
20231102:1503,1518247.5,715.0,79.52,24.86,3.52,0.0
20231102:1603,690360.0,327.0,67.75,24.64,3.59,0.0
20231102:1703,357720.0,178.0,54.23,24.25,3.24,0.0
20231102:1803,176797.5,97.0,40.44,24.17,2.97,0.0
20231102:1903,48812.5,36.0,26.65,23.93,2.9,0.0
20231102:2003,11770.0,15.0,12.97,23.62,2.76,0.0
20231102:2103,0.0,0.0,0.0,23.26,2.69,0.0
20231102:2203,0.0,0.0,0.0,23.2,2.55,0.0
20231102:2303,0.0,0.0,0.0,23.14,2.48,0.0
20231103:0003,0.0,0.0,0.0,23.03,2.34,0.0
20231103:0103,0.0,0.0,0.0,22.93,2.34,0.0
20231103:0203,0.0,0.0,0.0,22.54,2.0,0.0
20231103:0303,0.0,0.0,0.0,22.43,1.93,0.0
20231103:0403,0.0,0.0,0.0,22.26,1.79,0.0
20231103:0503,0.0,0.0,0.0,22.25,1.86,0.0
20231103:0603,0.0,0.0,0.0,22.11,2.07,0.0
20231103:0703,0.0,0.0,0.0,22.06,2.48,0.0
20231103:0803,0.0,0.0,0.0,21.98,2.69,0.0
20231103:0903,208092.5,119.0,11.96,22.37,3.1,0.0
20231103:1003,772997.5,368.0,25.61,23.98,3.66,0.0
20231103:1103,1285927.5,595.0,39.4,25.01,3.79,0.0
20231103:1203,1737725.0,816.0,53.2,26.55,3.93,0.0
20231103:1303,2006427.5,955.0,66.78,27.72,4.48,0.0
20231103:1403,2134797.5,1037.0,78.99,29.01,4.0,0.0
20231103:1503,2143762.5,1052.0,79.77,29.91,3.66,0.0
20231103:1603,1965342.5,954.0,67.89,30.31,3.86,0.0
20231103:1703,1706897.5,817.0,54.34,30.79,4.21,0.0
20231103:1803,912917.5,437.0,40.55,31.0,4.55,0.0
20231103:1903,590095.0,290.0,26.76,30.8,4.9,0.0
20231103:2003,276980.0,163.0,13.09,29.96,5.03,0.0
20231103:2103,0.0,0.0,0.0,27.94,4.48,0.0
20231103:2203,0.0,0.0,0.0,26.9,3.17,0.0
20231103:2303,0.0,0.0,0.0,26.52,1.24,0.0
20231104:0003,0.0,0.0,0.0,25.76,1.86,0.0
20231104:0103,0.0,0.0,0.0,25.39,0.21,0.0
20231104:0203,0.0,0.0,0.0,25.48,2.41,0.0
20231104:0303,0.0,0.0,0.0,25.62,3.66,0.0
20231104:0403,0.0,0.0,0.0,25.64,3.38,0.0
20231104:0503,0.0,0.0,0.0,25.49,2.76,0.0
20231104:0603,0.0,0.0,0.0,25.23,2.76,0.0
20231104:0703,0.0,0.0,0.0,24.61,2.34,0.0
20231104:0803,0.0,0.0,0.0,24.37,4.34,0.0
20231104:0903,56595.0,40.0,12.06,24.19,6.55,0.0
20231104:1003,131285.0,76.0,25.7,24.56,7.1,0.0
20231104:1103,1051572.5,481.0,39.48,24.6,7.38,0.0
20231104:1203,825082.5,384.0,53.28,24.9,6.83,0.0
20231104:1303,829840.0,387.0,66.9,24.67,6.14,0.0
20231104:1403,1334822.5,620.0,79.21,24.86,5.31,0.0
20231104:1503,494917.5,239.0,80.02,24.99,4.76,0.0
20231104:1603,550880.0,264.0,68.02,25.23,5.1,0.0
20231104:1703,967752.5,450.0,54.45,25.17,5.45,0.0
