Latitude (decimal degrees):	-23.013
Longitude (decimal degrees):	-44.345
Elevation (m):	260
Radiation database:	PVGIS-SARAH3


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	2750.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230928:1003,195360.0,103.0,18.25,19.21,5.86,0.0
20230928:1103,76587.5,49.0,31.88,19.23,5.79,0.0
20230928:1203,289850.0,144.0,45.06,18.93,5.93,0.0
20230928:1303,408760.0,195.0,57.17,18.7,5.72,0.0
20230928:1403,382607.5,184.0,66.39,19.0,5.79,0.0
20230928:1503,857120.0,390.0,68.56,19.27,5.45,0.0
20230928:1603,652135.0,301.0,61.98,19.45,5.24,0.0
20230928:1703,571642.5,266.0,50.85,19.42,5.17,0.0
20230928:1803,159335.0,87.0,38.04,18.99,4.69,0.0
20230928:1903,66357.5,44.0,24.58,18.8,4.14,0.0
20230928:2003,6242.5,11.0,10.84,18.78,3.66,0.0
20230928:2103,0.0,0.0,0.0,18.23,3.1,0.0
20230928:2203,0.0,0.0,0.0,18.14,2.69,0.0
20230928:2303,0.0,0.0,0.0,18.13,2.55,0.0
20230929:0003,0.0,0.0,0.0,18.2,2.62,0.0
20230929:0103,0.0,0.0,0.0,18.11,2.55,0.0
20230929:0203,0.0,0.0,0.0,18.03,2.97,0.0
20230929:0303,0.0,0.0,0.0,17.88,3.17,0.0
20230929:0403,0.0,0.0,0.0,17.85,3.38,0.0
20230929:0503,0.0,0.0,0.0,17.73,3.52,0.0
20230929:0603,0.0,0.0,0.0,17.79,3.52,0.0
20230929:0703,0.0,0.0,0.0,17.64,3.45,0.0
20230929:0803,0.0,0.0,0.0,17.35,3.52,0.0
20230929:0903,9157.5,13.0,4.7,17.55,3.59,0.0
20230929:1003,261635.0,132.0,18.49,18.73,3.59,0.0
20230929:1103,996600.0,452.0,32.12,18.93,3.66,0.0
20230929:1203,1392765.0,627.0,45.33,18.84,3.59,0.0
20230929:1303,576592.5,269.0,57.49,19.04,3.31,0.0
20230929:1403,1115427.5,511.0,66.78,19.64,2.97,0.0
20230929:1503,536387.5,253.0,68.93,20.27,3.17,0.0
20230929:1603,346555.0,170.0,62.22,20.47,3.93,0.0
20230929:1703,330907.5,163.0,51.0,20.24,4.0,0.0
20230929:1803,185267.5,99.0,38.15,20.04,4.14,0.0
20230929:1903,59867.5,41.0,24.66,19.92,4.62,0.0
20230929:2003,6187.5,11.0,10.92,19.91,4.69,0.0
20230929:2103,0.0,0.0,0.0,19.59,4.48,0.0
20230929:2203,0.0,0.0,0.0,19.65,4.62,0.0
20230929:2303,0.0,0.0,0.0,19.59,4.48,0.0
20230930:0003,0.0,0.0,0.0,19.66,4.48,0.0
20230930:0103,0.0,0.0,0.0,19.67,4.28,0.0
20230930:0203,0.0,0.0,0.0,19.6,4.28,0.0
20230930:0303,0.0,0.0,0.0,19.47,4.0,0.0
20230930:0403,0.0,0.0,0.0,19.28,3.86,0.0
20230930:0503,0.0,0.0,0.0,19.2,3.72,0.0
20230930:0603,0.0,0.0,0.0,19.28,3.59,0.0
20230930:0703,0.0,0.0,0.0,19.4,3.52,0.0
20230930:0803,0.0,0.0,0.0,19.42,3.45,0.0
20230930:0903,20267.5,20.0,4.93,19.43,3.66,0.0
20230930:1003,230560.0,119.0,18.72,19.92,3.86,0.0
20230930:1103,611462.5,285.0,32.37,20.36,3.79,0.0
20230930:1203,1318487.5,601.0,45.6,21.02,3.38,0.0
20230930:1303,1321815.0,609.0,57.81,21.65,3.17,0.0
20230930:1403,1260105.0,584.0,67.16,22.59,3.38,0.0
20230930:1503,1015575.0,473.0,69.29,23.84,3.86,0.0
20230930:1603,1245640.0,577.0,62.46,23.97,4.34,0.0
20230930:1703,1070547.5,494.0,51.16,23.76,4.62,0.0
20230930:1803,563447.5,267.0,38.26,23.45,5.1,0.0
20230930:1903,41415.0,32.0,24.74,23.1,5.17,0.0
20230930:2003,6077.5,11.0,10.99,22.22,4.83,0.0
20230930:2103,0.0,0.0,0.0,21.51,4.34,0.0
20230930:2203,0.0,0.0,0.0,21.48,4.41,0.0
20230930:2303,0.0,0.0,0.0,21.28,4.07,0.0
20231001:0003,0.0,0.0,0.0,21.17,3.93,0.0
20231001:0103,0.0,0.0,0.0,21.22,4.0,0.0
20231001:0203,0.0,0.0,0.0,21.22,3.79,0.0
20231001:0303,0.0,0.0,0.0,21.2,3.31,0.0
20231001:0403,0.0,0.0,0.0,21.22,3.31,0.0
20231001:0503,0.0,0.0,0.0,21.1,3.17,0.0
20231001:0603,0.0,0.0,0.0,20.97,2.41,0.0
20231001:0703,0.0,0.0,0.0,21.04,2.21,0.0
20231001:0803,0.0,0.0,0.0,20.77,2.55,0.0
20231001:0903,220.0,6.0,5.16,20.52,2.55,0.0
20231001:1003,25382.5,23.0,18.95,20.32,2.41,0.0
20231001:1103,78292.5,50.0,32.61,19.87,3.03,0.0
20231001:1203,127407.5,73.0,45.87,20.16,4.0,0.0
20231001:1303,350955.0,172.0,58.13,20.73,4.34,0.0
20231001:1403,492745.0,235.0,67.55,21.68,3.79,0.0
20231001:1503,477510.0,229.0,69.66,21.76,2.76,0.0
20231001:1603,204765.0,109.0,62.7,22.31,1.79,0.0
20231001:1703,114675.0,68.0,51.31,22.51,0.55,0.0
20231001:1803,115555.0,68.0,38.36,21.33,1.52,0.0
20231001:1903,41965.0,32.0,24.83,20.3,1.31,0.0
20231001:2003,7562.5,12.0,11.07,20.27,2.07,0.0
20231001:2103,0.0,0.0,0.0,20.33,2.28,0.0
20231001:2203,0.0,0.0,0.0,20.09,2.69,0.0
20231001:2303,0.0,0.0,0.0,20.19,2.76,0.0
20231002:0003,0.0,0.0,0.0,20.15,2.55,0.0
20231002:0103,0.0,0.0,0.0,19.95,2.0,0.0
20231002:0203,0.0,0.0,0.0,19.9,1.72,0.0
20231002:0303,0.0,0.0,0.0,19.76,1.72,0.0
20231002:0403,0.0,0.0,0.0,19.64,1.86,0.0
20231002:0503,0.0,0.0,0.0,19.41,2.07,0.0
20231002:0603,0.0,0.0,0.0,19.36,2.41,0.0
20231002:0703,0.0,0.0,0.0,19.29,2.28,0.0
20231002:0803,0.0,0.0,0.0,19.15,2.0,0.0
20231002:0903,10560.0,14.0,5.38,19.1,1.79,0.0
20231002:1003,231660.0,120.0,19.18,19.31,1.79,0.0
20231002:1103,187165.0,100.0,32.85,19.73,1.66,0.0
20231002:1203,473522.5,226.0,46.14,20.0,1.93,0.0
20231002:1303,781412.5,362.0,58.44,20.07,2.41,0.0
20231002:1403,373725.0,182.0,67.93,20.2,2.83,0.0
20231002:1503,587097.5,276.0,70.02,20.53,2.76,0.0
20231002:1603,591140.0,278.0,62.94,20.68,2.69,0.0
20231002:1703,659505.0,308.0,51.45,20.69,2.76,0.0
20231002:1803,202647.5,107.0,38.47,20.25,2.55,0.0
20231002:1903,88632.5,55.0,24.91,20.13,2.69,0.0
20231002:2003,7590.0,12.0,11.14,19.76,2.48,0.0
20231002:2103,0.0,0.0,0.0,19.39,2.28,0.0
20231002:2203,0.0,0.0,0.0,19.15,1.66,0.0
20231002:2303,0.0,0.0,0.0,19.07,1.72,0.0
20231003:0003,0.0,0.0,0.0,19.09,1.72,0.0
20231003:0103,0.0,0.0,0.0,19.37,1.66,0.0
20231003:0203,0.0,0.0,0.0,19.52,1.45,0.0
20231003:0303,0.0,0.0,0.0,19.5,0.97,0.0
20231003:0403,0.0,0.0,0.0,19.48,0.69,0.0
20231003:0503,0.0,0.0,0.0,19.37,1.45,0.0
20231003:0603,0.0,0.0,0.0,19.12,1.86,0.0
20231003:0703,0.0,0.0,0.0,19.05,1.66,0.0
20231003:0803,0.0,0.0,0.0,18.93,1.52,0.0
20231003:0903,29177.5,25.0,5.6,18.9,1.72,0.0
20231003:1003,198412.5,105.0,19.4,19.44,1.93,0.0
20231003:1103,424325.0,204.0,33.08,19.44,1.66,0.0
20231003:1203,1037437.5,480.0,46.4,19.84,1.17,0.0
20231003:1303,348700.0,172.0,58.75,20.33,0.97,0.0
20231003:1403,724790.0,340.0,68.31,21.05,1.59,0.0
20231003:1503,659395.0,310.0,70.39,21.59,2.41,0.0
20231003:1603,606182.5,286.0,63.17,21.91,2.97,0.0
20231003:1703,448717.5,216.0,51.6,21.76,3.31,0.0
20231003:1803,230230.0,120.0,38.57,21.96,3.03,0.0
20231003:1903,49362.5,36.0,24.99,21.79,2.83,0.0
20231003:2003,7480.0,12.0,11.22,21.39,2.83,0.0
20231003:2103,0.0,0.0,0.0,21.05,2.69,0.0
20231003:2203,0.0,0.0,0.0,20.66,2.55,0.0
20231003:2303,0.0,0.0,0.0,20.84,2.9,0.0
20231004:0003,0.0,0.0,0.0,21.13,3.24,0.0
20231004:0103,0.0,0.0,0.0,21.36,3.38,0.0
20231004:0203,0.0,0.0,0.0,21.41,3.1,0.0
20231004:0303,0.0,0.0,0.0,21.09,2.62,0.0
20231004:0403,0.0,0.0,0.0,20.69,2.97,0.0
20231004:0503,0.0,0.0,0.0,20.53,2.62,0.0
20231004:0603,0.0,0.0,0.0,20.58,2.55,0.0
20231004:0703,0.0,0.0,0.0,20.58,2.76,0.0
20231004:0803,0.0,0.0,0.0,20.6,2.48,0.0
20231004:0903,47712.5,35.0,5.82,20.72,2.55,0.0
20231004:1003,455922.5,227.0,19.62,22.32,2.69,0.0
20231004:1103,984885.0,458.0,33.32,23.56,2.9,0.0
20231004:1203,1491297.5,697.0,46.66,24.58,2.62,0.0
20231004:1303,1770807.5,845.0,59.06,25.43,2.34,0.0
20231004:1403,1809665.0,884.0,68.69,26.26,1.59,0.0
20231004:1503,1275697.5,619.0,70.75,27.18,1.17,0.0
20231004:1603,1483982.5,721.0,63.4,27.44,1.45,0.0
20231004:1703,649577.5,313.0,51.75,27.22,2.76,0.0
20231004:1803,415222.5,206.0,38.67,26.82,2.97,0.0
20231004:1903,371415.0,187.0,25.08,26.73,2.07,0.0
20231004:2003,7232.5,12.0,11.3,25.94,0.62,0.0
20231004:2103,0.0,0.0,0.0,24.57,0.97,0.0
20231004:2203,0.0,0.0,0.0,22.78,1.93,0.0
20231004:2303,0.0,0.0,0.0,22.96,1.17,0.0
20231005:0003,0.0,0.0,0.0,23.02,0.9,0.0
20231005:0103,0.0,0.0,0.0,23.18,2.21,0.0
20231005:0203,0.0,0.0,0.0,23.33,2.55,0.0
20231005:0303,0.0,0.0,0.0,23.32,2.14,0.0
20231005:0403,0.0,0.0,0.0,23.33,1.17,0.0
20231005:0503,0.0,0.0,0.0,23.29,1.24,0.0
20231005:0603,0.0,0.0,0.0,23.33,0.76,0.0
20231005:0703,0.0,0.0,0.0,23.15,0.69,0.0
20231005:0803,0.0,0.0,0.0,23.01,2.34,0.0
20231005:0903,28490.0,25.0,6.04,22.95,1.1,0.0
20231005:1003,39545.0,31.0,19.84,22.7,1.79,0.0
20231005:1103,89375.0,56.0,33.55,22.66,0.76,0.0
20231005:1203,217965.0,115.0,46.91,22.63,2.21,0.0
20231005:1303,1534830.0,716.0,59.36,23.01,2.76,0.0
20231005:1403,1782412.5,844.0,69.07,24.21,2.83,0.0
20231005:1503,1618760.0,774.0,71.11,25.9,2.48,0.0
20231005:1603,1156870.0,550.0,63.63,26.98,2.69,0.0
20231005:1703,1389712.5,661.0,51.89,27.83,2.69,0.0
20231005:1803,824560.0,394.0,38.77,27.95,2.48,0.0
20231005:1903,594990.0,290.0,25.16,25.4,1.38,0.0
20231005:2003,215737.5,130.0,11.38,23.32,0.62,0.0
20231005:2103,0.0,0.0,0.0,22.51,0.34,0.0
20231005:2203,0.0,0.0,0.0,22.0,1.17,0.0
20231005:2303,0.0,0.0,0.0,21.69,1.38,0.0
20231006:0003,0.0,0.0,0.0,21.58,1.59,0.0
20231006:0103,0.0,0.0,0.0,21.37,1.45,0.0
20231006:0203,0.0,0.0,0.0,21.42,0.9,0.0
20231006:0303,0.0,0.0,0.0,21.26,0.83,0.0
20231006:0403,0.0,0.0,0.0,21.09,0.9,0.0
20231006:0503,0.0,0.0,0.0,21.14,1.17,0.0
20231006:0603,0.0,0.0,0.0,21.3,1.31,0.0
20231006:0703,0.0,0.0,0.0,21.43,1.66,0.0
20231006:0803,0.0,0.0,0.0,21.42,2.0,0.0
20231006:0903,51370.0,37.0,6.26,21.32,0.69,0.0
20231006:1003,26840.0,24.0,20.06,22.3,1.38,0.0
20231006:1103,573595.0,274.0,33.77,22.83,1.31,0.0
20231006:1203,981557.5,468.0,47.16,23.52,0.14,0.0
20231006:1303,1076267.5,512.0,59.66,24.17,0.97,0.0
20231006:1403,925237.5,439.0,69.44,25.14,2.0,0.0
20231006:1503,1218057.5,579.0,71.46,25.95,2.34,0.0
20231006:1603,887837.5,422.0,63.85,26.07,2.41,0.0
20231006:1703,371552.5,186.0,52.03,26.3,2.83,0.0
20231006:1803,504075.0,245.0,38.88,25.57,2.41,0.0
20231006:1903,42625.0,33.0,25.25,25.77,2.69,0.0
20231006:2003,7260.0,12.0,11.46,25.45,2.14,0.0
20231006:2103,0.0,0.0,0.0,24.81,2.41,0.0
20231006:2203,0.0,0.0,0.0,23.97,2.14,0.0
20231006:2303,0.0,0.0,0.0,24.02,2.14,0.0
20231007:0003,0.0,0.0,0.0,24.34,2.21,0.0
20231007:0103,0.0,0.0,0.0,24.0,2.41,0.0
20231007:0203,0.0,0.0,0.0,24.26,2.62,0.0
20231007:0303,0.0,0.0,0.0,24.35,2.55,0.0
20231007:0403,0.0,0.0,0.0,24.37,2.41,0.0
20231007:0503,0.0,0.0,0.0,24.3,2.41,0.0
20231007:0603,0.0,0.0,0.0,24.32,2.34,0.0
20231007:0703,0.0,0.0,0.0,24.4,2.21,0.0
20231007:0803,0.0,0.0,0.0,24.41,2.14,0.0
20231007:0903,54477.5,39.0,6.47,24.41,2.69,0.0
20231007:1003,523737.5,264.0,20.27,25.92,3.03,0.0
20231007:1103,419842.5,209.0,34.0,27.85,2.97,0.0
20231007:1203,869605.0,417.0,47.41,28.69,2.55,0.0
20231007:1303,740740.0,360.0,59.96,29.27,2.0,0.0
20231007:1403,1410172.5,690.0,69.81,29.77,1.79,0.0
20231007:1503,1828585.0,917.0,71.82,30.03,1.38,0.0
20231007:1603,1407505.0,694.0,64.07,29.51,1.03,0.0
20231007:1703,1466575.0,713.0,52.17,29.14,1.52,0.0
20231007:1803,1091117.5,518.0,38.98,28.05,2.48,0.0
20231007:1903,42185.0,33.0,25.33,27.55,2.0,0.0
20231007:2003,7232.5,12.0,11.54,26.37,1.86,0.0
20231007:2103,0.0,0.0,0.0,25.57,2.9,0.0
20231007:2203,0.0,0.0,0.0,22.78,3.24,0.0
20231007:2303,0.0,0.0,0.0,23.11,3.17,0.0
20231008:0003,0.0,0.0,0.0,23.24,2.62,0.0
20231008:0103,0.0,0.0,0.0,22.98,2.21,0.0
20231008:0203,0.0,0.0,0.0,22.58,2.0,0.0
20231008:0303,0.0,0.0,0.0,22.05,2.0,0.0
20231008:0403,0.0,0.0,0.0,21.88,2.48,0.0
20231008:0503,0.0,0.0,0.0,22.28,2.55,0.0
20231008:0603,0.0,0.0,0.0,22.37,2.83,0.0
20231008:0703,0.0,0.0,0.0,22.02,3.17,0.0
20231008:0803,0.0,0.0,0.0,22.32,3.38,0.0
20231008:0903,47355.0,35.0,6.68,22.09,3.38,0.0
20231008:1003,28545.0,25.0,20.48,22.83,3.38,0.0
20231008:1103,110330.0,66.0,34.22,23.3,3.1,0.0
20231008:1203,234162.5,123.0,47.65,24.14,2.41,0.0
20231008:1303,1025640.0,484.0,60.25,25.05,2.34,0.0
20231008:1403,714807.5,342.0,70.18,25.98,2.34,0.0
20231008:1503,1667187.5,807.0,72.17,26.89,2.07,0.0
20231008:1603,1234915.0,594.0,64.29,27.07,1.59,0.0
20231008:1703,1289915.0,616.0,52.31,27.07,1.86,0.0
20231008:1803,941655.0,444.0,39.08,26.14,2.55,0.0
20231008:1903,137060.0,79.0,25.41,24.9,2.69,0.0
20231008:2003,7342.5,12.0,11.62,23.93,2.34,0.0
20231008:2103,0.0,0.0,0.0,23.02,1.59,0.0
20231008:2203,0.0,0.0,0.0,22.34,1.79,0.0
20231008:2303,0.0,0.0,0.0,22.41,0.62,0.0
20231009:0003,0.0,0.0,0.0,22.5,0.28,0.0
20231009:0103,0.0,0.0,0.0,22.36,0.14,0.0
20231009:0203,0.0,0.0,0.0,22.07,0.55,0.0
20231009:0303,0.0,0.0,0.0,22.25,1.24,0.0
20231009:0403,0.0,0.0,0.0,22.52,1.93,0.0
20231009:0503,0.0,0.0,0.0,22.93,2.0,0.0
20231009:0603,0.0,0.0,0.0,22.98,2.76,0.0
20231009:0703,0.0,0.0,0.0,22.81,2.21,0.0
20231009:0803,0.0,0.0,0.0,22.62,1.1,0.0
20231009:0903,192.5,6.0,6.89,22.73,0.62,0.0
20231009:1003,56760.0,40.0,20.69,23.15,1.03,0.0
20231009:1103,278135.0,143.0,34.43,23.74,0.83,0.0
20231009:1203,148582.5,84.0,47.89,23.62,1.66,0.0
20231009:1303,1042635.0,491.0,60.53,24.3,2.14,0.0
20231009:1403,958870.0,457.0,70.55,24.55,1.1,0.0
20231009:1503,346637.5,173.0,72.52,23.96,2.83,0.0
20231009:1603,331045.0,165.0,64.5,23.24,4.9,0.0
20231009:1703,240515.0,125.0,52.44,23.0,3.86,0.0
20231009:1803,178667.5,97.0,39.18,22.17,3.31,0.0
20231009:1903,43642.5,33.0,25.5,21.56,3.66,0.0
20231009:2003,32422.5,27.0,11.7,21.3,3.52,0.0
20231009:2103,0.0,0.0,0.0,20.73,3.31,0.0
20231009:2203,0.0,0.0,0.0,20.91,3.17,0.0
20231009:2303,0.0,0.0,0.0,20.84,3.66,0.0
20231010:0003,0.0,0.0,0.0,20.58,3.66,0.0
20231010:0103,0.0,0.0,0.0,20.31,3.59,0.0
20231010:0203,0.0,0.0,0.0,20.16,3.38,0.0
20231010:0303,0.0,0.0,0.0,20.11,3.17,0.0
20231010:0403,0.0,0.0,0.0,19.92,2.9,0.0
20231010:0503,0.0,0.0,0.0,19.74,2.55,0.0
20231010:0603,0.0,0.0,0.0,19.47,2.48,0.0
20231010:0703,0.0,0.0,0.0,19.21,2.34,0.0
20231010:0803,0.0,0.0,0.0,19.32,2.14,0.0
20231010:0903,9047.5,13.0,7.1,19.47,2.0,0.0
20231010:1003,227287.5,118.0,20.89,20.08,2.28,0.0
20231010:1103,326370.0,162.0,34.64,20.9,2.28,0.0
20231010:1203,378125.0,185.0,48.13,21.31,2.41,0.0
20231010:1303,818867.5,381.0,60.81,21.52,2.69,0.0
20231010:1403,683815.0,321.0,70.91,22.04,2.9,0.0
20231010:1503,1014805.0,471.0,72.87,22.38,3.31,0.0
20231010:1603,844140.0,393.0,64.72,22.47,3.38,0.0
20231010:1703,453475.0,218.0,52.58,21.81,3.59,0.0
20231010:1803,177402.5,96.0,39.28,21.22,3.86,0.0
20231010:1903,45622.5,34.0,25.59,21.34,3.79,0.0
20231010:2003,8965.0,13.0,11.79,20.78,3.59,0.0
20231010:2103,0.0,0.0,0.0,20.23,3.45,0.0
20231010:2203,0.0,0.0,0.0,20.05,3.45,0.0
20231010:2303,0.0,0.0,0.0,20.01,3.38,0.0
20231011:0003,0.0,0.0,0.0,19.88,3.31,0.0
20231011:0103,0.0,0.0,0.0,20.06,3.31,0.0
20231011:0203,0.0,0.0,0.0,20.18,3.31,0.0
20231011:0303,0.0,0.0,0.0,20.1,3.1,0.0
20231011:0403,0.0,0.0,0.0,20.18,3.17,0.0
20231011:0503,0.0,0.0,0.0,20.25,3.1,0.0
20231011:0603,0.0,0.0,0.0,20.38,3.03,0.0
20231011:0703,0.0,0.0,0.0,20.56,2.97,0.0
20231011:0803,0.0,0.0,0.0,20.7,3.1,0.0
20231011:0903,65697.5,44.0,7.3,20.57,3.1,0.0
20231011:1003,643362.5,314.0,21.09,21.29,3.1,0.0
20231011:1103,1181455.0,542.0,34.85,21.74,3.17,0.0
20231011:1203,1606000.0,741.0,48.35,22.57,3.24,0.0
20231011:1303,1841180.0,866.0,61.09,23.54,3.03,0.0
20231011:1403,1970402.5,941.0,71.27,24.59,2.97,0.0
20231011:1503,2053205.0,986.0,73.22,25.9,3.31,0.0
20231011:1603,1966937.5,939.0,64.92,26.57,3.59,0.0
20231011:1703,1701535.0,801.0,52.71,27.15,4.0,0.0
20231011:1803,1302867.5,608.0,39.38,27.31,4.34,0.0
20231011:1903,770055.0,371.0,25.67,27.16,4.34,0.0
20231011:2003,188182.5,109.0,11.87,26.29,3.93,0.0
20231011:2103,0.0,0.0,0.0,25.18,3.17,0.0
20231011:2203,0.0,0.0,0.0,24.86,3.17,0.0
20231011:2303,0.0,0.0,0.0,24.11,3.03,0.0
20231012:0003,0.0,0.0,0.0,24.35,2.76,0.0
20231012:0103,0.0,0.0,0.0,24.17,2.62,0.0
20231012:0203,0.0,0.0,0.0,24.05,2.62,0.0
20231012:0303,0.0,0.0,0.0,24.03,2.76,0.0
20231012:0403,0.0,0.0,0.0,23.93,2.97,0.0
20231012:0503,0.0,0.0,0.0,23.96,2.97,0.0
20231012:0603,0.0,0.0,0.0,23.85,3.03,0.0
20231012:0703,0.0,0.0,0.0,23.75,3.24,0.0
20231012:0803,0.0,0.0,0.0,23.63,3.38,0.0
20231012:0903,68722.5,46.0,7.5,23.5,3.66,0.0
20231012:1003,450972.5,224.0,21.29,25.35,3.72,0.0
20231012:1103,780340.0,370.0,35.05,26.53,3.17,0.0
20231012:1203,1434207.5,688.0,48.58,27.65,1.79,0.0
20231012:1303,1522317.5,743.0,61.36,27.77,1.31,0.0
20231012:1403,1153377.5,552.0,71.63,27.55,2.48,0.0
20231012:1503,1188825.0,564.0,73.56,26.95,3.31,0.0
20231012:1603,1204115.0,572.0,65.13,27.01,2.97,0.0
20231012:1703,803247.5,383.0,52.84,26.49,2.41,0.0
20231012:1803,212630.0,114.0,39.47,25.73,2.9,0.0
20231012:1903,44907.5,34.0,25.76,24.26,3.79,0.0
20231012:2003,8855.0,13.0,11.96,22.53,3.45,0.0
20231012:2103,0.0,0.0,0.0,21.77,3.24,0.0
20231012:2203,0.0,0.0,0.0,21.17,3.45,0.0
20231012:2303,0.0,0.0,0.0,21.13,2.14,0.0
20231013:0003,0.0,0.0,0.0,20.96,0.83,0.0
20231013:0103,0.0,0.0,0.0,21.07,3.24,0.0
20231013:0203,0.0,0.0,0.0,21.0,2.41,0.0
20231013:0303,0.0,0.0,0.0,20.85,0.55,0.0
20231013:0403,0.0,0.0,0.0,20.89,1.72,0.0
20231013:0503,0.0,0.0,0.0,20.85,2.34,0.0
20231013:0603,0.0,0.0,0.0,20.93,2.69,0.0
20231013:0703,0.0,0.0,0.0,20.9,2.9,0.0
20231013:0803,0.0,0.0,0.0,20.85,3.03,0.0
20231013:0903,1210.0,7.0,7.69,20.9,3.52,0.0
20231013:1003,63277.5,43.0,21.48,21.8,4.0,0.0
20231013:1103,132962.5,76.0,35.25,21.71,4.34,0.0
20231013:1203,271397.5,138.0,48.8,22.07,4.83,0.0
20231013:1303,575712.5,271.0,61.63,21.82,4.83,0.0
20231013:1403,468517.5,224.0,71.98,21.66,4.55,0.0
20231013:1503,571752.5,269.0,73.91,21.47,4.55,0.0
20231013:1603,401005.0,194.0,65.33,21.07,4.55,0.0
20231013:1703,346555.0,170.0,52.97,20.64,4.41,0.0
20231013:1803,164642.5,90.0,39.57,20.66,4.62,0.0
20231013:1903,74030.0,48.0,25.85,20.31,4.34,0.0
20231013:2003,18535.0,19.0,12.05,19.77,4.0,0.0
20231013:2103,0.0,0.0,0.0,19.26,4.0,0.0
20231013:2203,0.0,0.0,0.0,19.04,3.86,0.0
20231013:2303,0.0,0.0,0.0,18.81,3.59,0.0
20231014:0003,0.0,0.0,0.0,18.92,3.79,0.0
20231014:0103,0.0,0.0,0.0,18.81,3.66,0.0
20231014:0203,0.0,0.0,0.0,18.72,3.66,0.0
20231014:0303,0.0,0.0,0.0,18.56,3.72,0.0
20231014:0403,0.0,0.0,0.0,18.67,3.66,0.0
20231014:0503,0.0,0.0,0.0,18.73,3.66,0.0
20231014:0603,0.0,0.0,0.0,18.94,3.66,0.0
20231014:0703,0.0,0.0,0.0,18.83,3.72,0.0
20231014:0803,0.0,0.0,0.0,18.76,3.66,0.0
20231014:0903,6215.0,11.0,7.89,18.93,3.66,0.0
20231014:1003,56210.0,39.0,21.67,18.66,3.45,0.0
20231014:1103,161342.5,88.0,35.45,19.02,3.45,0.0
20231014:1203,316167.5,156.0,49.01,19.3,3.79,0.0
20231014:1303,283910.0,142.0,61.89,19.42,4.14,0.0
20231014:1403,514360.0,242.0,72.33,19.78,4.55,0.0
20231014:1503,582450.0,272.0,74.25,20.1,4.55,0.0
20231014:1603,366905.0,178.0,65.53,19.6,4.55,0.0
20231014:1703,399465.0,192.0,53.1,19.47,4.48,0.0
20231014:1803,110467.5,65.0,39.67,19.49,4.48,0.0
20231014:1903,91410.0,56.0,25.93,19.01,4.76,0.0
20231014:2003,187440.0,104.0,12.14,18.55,4.76,0.0
20231014:2103,0.0,0.0,0.0,18.44,4.83,0.0
20231014:2203,0.0,0.0,0.0,18.31,4.62,0.0
20231014:2303,0.0,0.0,0.0,18.38,4.62,0.0
20231015:0003,0.0,0.0,0.0,18.66,4.62,0.0
20231015:0103,0.0,0.0,0.0,18.55,4.48,0.0
20231015:0203,0.0,0.0,0.0,18.9,4.28,0.0
20231015:0303,0.0,0.0,0.0,18.97,4.21,0.0
20231015:0403,0.0,0.0,0.0,18.98,3.93,0.0
20231015:0503,0.0,0.0,0.0,18.81,3.72,0.0
20231015:0603,0.0,0.0,0.0,18.97,3.79,0.0
20231015:0703,0.0,0.0,0.0,19.15,3.66,0.0
20231015:0803,0.0,0.0,0.0,19.26,3.59,0.0
20231015:0903,74415.0,48.0,8.08,19.27,3.66,0.0
20231015:1003,275412.5,139.0,21.86,19.83,3.24,0.0
20231015:1103,778277.5,358.0,35.64,20.22,3.38,0.0
20231015:1203,1022972.5,469.0,49.22,20.89,3.31,0.0
20231015:1303,1154642.5,533.0,62.14,21.48,3.03,0.0
20231015:1403,626752.5,296.0,72.68,22.69,3.24,0.0
20231015:1503,454190.0,220.0,74.58,23.46,3.45,0.0
20231015:1603,309952.5,156.0,65.73,23.3,3.72,0.0
20231015:1703,197752.5,106.0,53.23,23.39,4.41,0.0
20231015:1803,136262.5,78.0,39.77,23.31,4.62,0.0
20231015:1903,45100.0,34.0,26.02,23.52,4.76,0.0
20231015:2003,8827.5,13.0,12.23,23.04,4.41,0.0
20231015:2103,0.0,0.0,0.0,22.06,3.93,0.0
20231015:2203,0.0,0.0,0.0,21.68,3.79,0.0
20231015:2303,0.0,0.0,0.0,21.58,3.38,0.0
20231016:0003,0.0,0.0,0.0,21.72,3.17,0.0
20231016:0103,0.0,0.0,0.0,21.67,2.83,0.0
20231016:0203,0.0,0.0,0.0,21.46,2.76,0.0
20231016:0303,0.0,0.0,0.0,21.46,2.83,0.0
20231016:0403,0.0,0.0,0.0,21.47,2.97,0.0
20231016:0503,0.0,0.0,0.0,21.29,2.76,0.0
20231016:0603,0.0,0.0,0.0,20.94,2.55,0.0
20231016:0703,0.0,0.0,0.0,20.92,2.14,0.0
20231016:0803,0.0,0.0,0.0,21.16,2.07,0.0
20231016:0903,61352.5,42.0,8.26,21.31,2.0,0.0
20231016:1003,208202.5,111.0,22.04,23.25,2.0,0.0
20231016:1103,505092.5,244.0,35.82,24.26,2.34,0.0
20231016:1203,1048410.0,493.0,49.42,25.07,2.41,0.0
20231016:1303,1733105.0,829.0,62.39,25.82,2.41,0.0
20231016:1403,1964847.5,958.0,73.02,26.67,2.28,0.0
